dataset	fs_method	n_features	integration_method	task	metric_name	ValueMeanRaw	ValueSDRaw	OrientedMean	OrientedSD	NSeeds	EffectiveFeaturesMin	EffectiveFeaturesMax	RuntimeMean
STOmics0212	wilcoxon	10000	cellcharter	clustering_eval	CHAOS	0.1151490518		-0.1151490518		1	10000	10000	104.4346555667
STOmics0212	wilcoxon	10000	cellcharter	clustering_eval	PAS	0.1071469033		-0.1071469033		1	10000	10000	104.4346555667
STOmics0212	wilcoxon	10000	cellcharter	clustering_eval	ari	0.0984432819		0.0984432819		1	10000	10000	104.4346555667
STOmics0212	wilcoxon	10000	cellcharter	clustering_eval	nmi	0.2084652445		0.2084652445		1	10000	10000	104.4346555667
STOmics0212	wilcoxon	10000	cellcharter	clustering_eval	silhouette	0.2197495699		0.2197495699		1	10000	10000	104.4346555667
STOmics0212	wilcoxon	10000	cellcharter	integration_eval	GC	0.8502164415		0.8502164415		1	10000	10000	105.0510181747
STOmics0212	wilcoxon	10000	cellcharter	integration_eval	ILL	0.3926426426		0.3926426426		1	10000	10000	105.0510181747
STOmics0212	wilcoxon	10000	cellcharter	integration_eval	bASW	0.8037747078		0.8037747078		1	10000	10000	105.0510181747
STOmics0212	wilcoxon	10000	cellcharter	integration_eval	dASW	0.4113811702		0.4113811702		1	10000	10000	105.0510181747
STOmics0212	wilcoxon	10000	cellcharter	integration_eval	dLISI	0.9176212831		0.9176212831		1	10000	10000	105.0510181747
STOmics0212	wilcoxon	10000	cellcharter	integration_eval	iLISI	0.0292823263		0.0292823263		1	10000	10000	105.0510181747
STOmics0212	wilcoxon	10000	scvi	clustering_eval	CHAOS	0.1232411784		-0.1232411784		1	10000	10000	89.8264235826
STOmics0212	wilcoxon	10000	scvi	clustering_eval	PAS	0.3077029208		-0.3077029208		1	10000	10000	89.8264235826
STOmics0212	wilcoxon	10000	scvi	clustering_eval	ari	0.0911406351		0.0911406351		1	10000	10000	89.8264235826
STOmics0212	wilcoxon	10000	scvi	clustering_eval	nmi	0.2001509862		0.2001509862		1	10000	10000	89.8264235826
STOmics0212	wilcoxon	10000	scvi	clustering_eval	silhouette	0.357796073		0.357796073		1	10000	10000	89.8264235826
STOmics0212	wilcoxon	10000	scvi	integration_eval	GC	0.7983581919		0.7983581919		1	10000	10000	90.3401379585
STOmics0212	wilcoxon	10000	scvi	integration_eval	ILL	0.2632560189		0.2632560189		1	10000	10000	90.3401379585
STOmics0212	wilcoxon	10000	scvi	integration_eval	bASW	0.8333532214		0.8333532214		1	10000	10000	90.3401379585
STOmics0212	wilcoxon	10000	scvi	integration_eval	dASW	0.3964585736		0.3964585736		1	10000	10000	90.3401379585
STOmics0212	wilcoxon	10000	scvi	integration_eval	dLISI	0.8710172012		0.8710172012		1	10000	10000	90.3401379585
STOmics0212	wilcoxon	10000	scvi	integration_eval	iLISI	0.09677683		0.09677683		1	10000	10000	90.3401379585
STOmics0212	wilcoxon	200	cellcharter	clustering_eval	CHAOS	0.119283791		-0.119283791		1	200	200	84.6801824672
STOmics0212	wilcoxon	200	cellcharter	clustering_eval	PAS	0.1326975287		-0.1326975287		1	200	200	84.6801824672
STOmics0212	wilcoxon	200	cellcharter	clustering_eval	ari	0.0762559274		0.0762559274		1	200	200	84.6801824672
STOmics0212	wilcoxon	200	cellcharter	clustering_eval	nmi	0.1523913124		0.1523913124		1	200	200	84.6801824672
STOmics0212	wilcoxon	200	cellcharter	clustering_eval	silhouette	0.1069467515		0.1069467515		1	200	200	84.6801824672
STOmics0212	wilcoxon	200	cellcharter	integration_eval	GC	0.8326348214		0.8326348214		1	200	200	85.0353106931
STOmics0212	wilcoxon	200	cellcharter	integration_eval	ILL	0.2909302672		0.2909302672		1	200	200	85.0353106931
STOmics0212	wilcoxon	200	cellcharter	integration_eval	bASW	0.8478361869		0.8478361869		1	200	200	85.0353106931
STOmics0212	wilcoxon	200	cellcharter	integration_eval	dASW	0.4688376877		0.4688376877		1	200	200	85.0353106931
STOmics0212	wilcoxon	200	cellcharter	integration_eval	dLISI	0.8057812455		0.8057812455		1	200	200	85.0353106931
STOmics0212	wilcoxon	200	cellcharter	integration_eval	iLISI	0.087753884		0.087753884		1	200	200	85.0353106931
STOmics0212	wilcoxon	200	scvi	clustering_eval	CHAOS	0.16697302		-0.16697302		1	200	200	70.3273667572
STOmics0212	wilcoxon	200	scvi	clustering_eval	PAS	0.7699755515		-0.7699755515		1	200	200	70.3273667572
STOmics0212	wilcoxon	200	scvi	clustering_eval	ari	0.0239872478		0.0239872478		1	200	200	70.3273667572
STOmics0212	wilcoxon	200	scvi	clustering_eval	nmi	0.0422987517		0.0422987517		1	200	200	70.3273667572
STOmics0212	wilcoxon	200	scvi	clustering_eval	silhouette	0.1913420409		0.1913420409		1	200	200	70.3273667572
STOmics0212	wilcoxon	200	scvi	integration_eval	GC	0.6710702247		0.6710702247		1	200	200	70.7732593417
STOmics0212	wilcoxon	200	scvi	integration_eval	ILL	0.0999000965		0.0999000965		1	200	200	70.7732593417
STOmics0212	wilcoxon	200	scvi	integration_eval	bASW	0.890780372		0.890780372		1	200	200	70.7732593417
STOmics0212	wilcoxon	200	scvi	integration_eval	dASW	0.46219071		0.46219071		1	200	200	70.7732593417
STOmics0212	wilcoxon	200	scvi	integration_eval	dLISI	0.7370602608		0.7370602608		1	200	200	70.7732593417
STOmics0212	wilcoxon	200	scvi	integration_eval	iLISI	0.2761812213		0.2761812213		1	200	200	70.7732593417
STOmics0212	wilcoxon	2000	cellcharter	clustering_eval	CHAOS	0.11361896593333333	0.0005113482377402537	-0.11361896593333333	0.0005113482377402537	3	2000	2000	48.03638862693333
STOmics0212	wilcoxon	2000	cellcharter	clustering_eval	PAS	0.06326521426666666	0.002885346292993764	-0.06326521426666666	0.002885346292993764	3	2000	2000	48.03638862693333
STOmics0212	wilcoxon	2000	cellcharter	clustering_eval	ari	0.1392915634	0.016810663410455316	0.1392915634	0.016810663410455316	3	2000	2000	48.03638862693333
STOmics0212	wilcoxon	2000	cellcharter	clustering_eval	nmi	0.2613112255	0.010700381674318044	0.2613112255	0.010700381674318044	3	2000	2000	48.03638862693333
STOmics0212	wilcoxon	2000	cellcharter	clustering_eval	silhouette	0.18211533629999999	0.004992591033122859	0.18211533629999999	0.004992591033122859	3	2000	2000	48.03638862693333
STOmics0212	wilcoxon	2000	cellcharter	integration_eval	GC	0.7890149840666667	0.053648335157324915	0.7890149840666667	0.053648335157324915	3	2000	2000	48.530379268366666
STOmics0212	wilcoxon	2000	cellcharter	integration_eval	ILL	0.5365396345666666	0.01067429761834201	0.5365396345666666	0.01067429761834201	3	2000	2000	48.530379268366666
STOmics0212	wilcoxon	2000	cellcharter	integration_eval	bASW	0.7426205376666667	0.0129564446244295	0.7426205376666667	0.0129564446244295	3	2000	2000	48.530379268366666
STOmics0212	wilcoxon	2000	cellcharter	integration_eval	dASW	0.4546289208	0.005903395678586918	0.4546289208	0.005903395678586918	3	2000	2000	48.530379268366666
STOmics0212	wilcoxon	2000	cellcharter	integration_eval	dLISI	0.9353989729333333	0.0008797399524380871	0.9353989729333333	0.0008797399524380871	3	2000	2000	48.530379268366666
STOmics0212	wilcoxon	2000	cellcharter	integration_eval	iLISI	0.006299621366666667	0.0012854170544233663	0.006299621366666667	0.0012854170544233663	3	2000	2000	48.530379268366666
STOmics0212	wilcoxon	2000	scvi	clustering_eval	CHAOS	0.12283929206666666	0.001885286987367618	-0.12283929206666666	0.001885286987367618	3	2000	2000	31.186737616533332
STOmics0212	wilcoxon	2000	scvi	clustering_eval	PAS	0.2674832422	0.017516551336700992	-0.2674832422	0.017516551336700992	3	2000	2000	31.186737616533332
STOmics0212	wilcoxon	2000	scvi	clustering_eval	ari	0.11657494926666667	0.004863546850470717	0.11657494926666667	0.004863546850470717	3	2000	2000	31.186737616533332
STOmics0212	wilcoxon	2000	scvi	clustering_eval	nmi	0.20836909086666666	0.006855769802339742	0.20836909086666666	0.006855769802339742	3	2000	2000	31.186737616533332
STOmics0212	wilcoxon	2000	scvi	clustering_eval	silhouette	0.27945794663333334	0.009103867913153466	0.27945794663333334	0.009103867913153466	3	2000	2000	31.186737616533332
STOmics0212	wilcoxon	2000	scvi	integration_eval	GC	0.8374147109333334	0.002002034253683037	0.8374147109333334	0.002002034253683037	3	2000	2000	31.547780031033337
STOmics0212	wilcoxon	2000	scvi	integration_eval	ILL	0.2951476598	0.025763504987745454	0.2951476598	0.025763504987745454	3	2000	2000	31.547780031033337
STOmics0212	wilcoxon	2000	scvi	integration_eval	bASW	0.8307550345666667	0.013900794998563257	0.8307550345666667	0.013900794998563257	3	2000	2000	31.547780031033337
STOmics0212	wilcoxon	2000	scvi	integration_eval	dASW	0.4186267182	0.007569075476263923	0.4186267182	0.007569075476263923	3	2000	2000	31.547780031033337
STOmics0212	wilcoxon	2000	scvi	integration_eval	dLISI	0.8887604999333334	0.0061870783423402555	0.8887604999333334	0.0061870783423402555	3	2000	2000	31.547780031033337
STOmics0212	wilcoxon	2000	scvi	integration_eval	iLISI	0.11584121829999999	0.008326682915508532	0.11584121829999999	0.008326682915508532	3	2000	2000	31.547780031033337
STOmics0212	wilcoxon	500	cellcharter	clustering_eval	CHAOS	0.1168382764		-0.1168382764		1	500	500	83.5974723464
STOmics0212	wilcoxon	500	cellcharter	clustering_eval	PAS	0.0654449888		-0.0654449888		1	500	500	83.5974723464
STOmics0212	wilcoxon	500	cellcharter	clustering_eval	ari	0.1091232382		0.1091232382		1	500	500	83.5974723464
STOmics0212	wilcoxon	500	cellcharter	clustering_eval	nmi	0.2062634793		0.2062634793		1	500	500	83.5974723464
STOmics0212	wilcoxon	500	cellcharter	clustering_eval	silhouette	0.1717234552		0.1717234552		1	500	500	83.5974723464
STOmics0212	wilcoxon	500	cellcharter	integration_eval	GC	0.8017978414		0.8017978414		1	500	500	83.9697481114
STOmics0212	wilcoxon	500	cellcharter	integration_eval	ILL	0.4605842337		0.4605842337		1	500	500	83.9697481114
STOmics0212	wilcoxon	500	cellcharter	integration_eval	bASW	0.7849893332		0.7849893332		1	500	500	83.9697481114
STOmics0212	wilcoxon	500	cellcharter	integration_eval	dASW	0.472336119		0.472336119		1	500	500	83.9697481114
STOmics0212	wilcoxon	500	cellcharter	integration_eval	dLISI	0.9082790933		0.9082790933		1	500	500	83.9697481114
STOmics0212	wilcoxon	500	cellcharter	integration_eval	iLISI	0.0097380932		0.0097380932		1	500	500	83.9697481114
STOmics0212	wilcoxon	500	scvi	clustering_eval	CHAOS	0.1315342676		-0.1315342676		1	500	500	70.190346065
STOmics0212	wilcoxon	500	scvi	clustering_eval	PAS	0.3150724279		-0.3150724279		1	500	500	70.190346065
STOmics0212	wilcoxon	500	scvi	clustering_eval	ari	0.0948176802		0.0948176802		1	500	500	70.190346065
STOmics0212	wilcoxon	500	scvi	clustering_eval	nmi	0.1676769082		0.1676769082		1	500	500	70.190346065
STOmics0212	wilcoxon	500	scvi	clustering_eval	silhouette	0.2556026876		0.2556026876		1	500	500	70.190346065
STOmics0212	wilcoxon	500	scvi	integration_eval	GC	0.8149820934		0.8149820934		1	500	500	70.6911639012
STOmics0212	wilcoxon	500	scvi	integration_eval	ILL	0.2072543716		0.2072543716		1	500	500	70.6911639012
STOmics0212	wilcoxon	500	scvi	integration_eval	bASW	0.87048827		0.87048827		1	500	500	70.6911639012
STOmics0212	wilcoxon	500	scvi	integration_eval	dASW	0.4364415482		0.4364415482		1	500	500	70.6911639012
STOmics0212	wilcoxon	500	scvi	integration_eval	dLISI	0.8314365856		0.8314365856		1	500	500	70.6911639012
STOmics0212	wilcoxon	500	scvi	integration_eval	iLISI	0.1578704608		0.1578704608		1	500	500	70.6911639012
STOmics0212	wilcoxon	5000	cellcharter	clustering_eval	CHAOS	0.1141926492		-0.1141926492		1	5000	5000	93.1204327121
STOmics0212	wilcoxon	5000	cellcharter	clustering_eval	PAS	0.0662516869		-0.0662516869		1	5000	5000	93.1204327121
STOmics0212	wilcoxon	5000	cellcharter	clustering_eval	ari	0.125494205		0.125494205		1	5000	5000	93.1204327121
STOmics0212	wilcoxon	5000	cellcharter	clustering_eval	nmi	0.2434611437		0.2434611437		1	5000	5000	93.1204327121
STOmics0212	wilcoxon	5000	cellcharter	clustering_eval	silhouette	0.2022430152		0.2022430152		1	5000	5000	93.1204327121
STOmics0212	wilcoxon	5000	cellcharter	integration_eval	GC	0.8821901024		0.8821901024		1	5000	5000	93.566581999
STOmics0212	wilcoxon	5000	cellcharter	integration_eval	ILL	0.4798100313		0.4798100313		1	5000	5000	93.566581999
STOmics0212	wilcoxon	5000	cellcharter	integration_eval	bASW	0.7683957472		0.7683957472		1	5000	5000	93.566581999
STOmics0212	wilcoxon	5000	cellcharter	integration_eval	dASW	0.4343065023		0.4343065023		1	5000	5000	93.566581999
STOmics0212	wilcoxon	5000	cellcharter	integration_eval	dLISI	0.9307659339		0.9307659339		1	5000	5000	93.566581999
STOmics0212	wilcoxon	5000	cellcharter	integration_eval	iLISI	0.0133376789		0.0133376789		1	5000	5000	93.566581999
STOmics0212	wilcoxon	5000	scvi	clustering_eval	CHAOS	0.1256067615		-0.1256067615		1	5000	5000	74.5471012034
STOmics0212	wilcoxon	5000	scvi	clustering_eval	PAS	0.2812098329		-0.2812098329		1	5000	5000	74.5471012034
STOmics0212	wilcoxon	5000	scvi	clustering_eval	ari	0.1074368119		0.1074368119		1	5000	5000	74.5471012034
STOmics0212	wilcoxon	5000	scvi	clustering_eval	nmi	0.2050963967		0.2050963967		1	5000	5000	74.5471012034
STOmics0212	wilcoxon	5000	scvi	clustering_eval	silhouette	0.327296108		0.327296108		1	5000	5000	74.5471012034
STOmics0212	wilcoxon	5000	scvi	integration_eval	GC	0.8021340611		0.8021340611		1	5000	5000	74.9794037184
STOmics0212	wilcoxon	5000	scvi	integration_eval	ILL	0.2677139921		0.2677139921		1	5000	5000	74.9794037184
STOmics0212	wilcoxon	5000	scvi	integration_eval	bASW	0.8129046604		0.8129046604		1	5000	5000	74.9794037184
STOmics0212	wilcoxon	5000	scvi	integration_eval	dASW	0.4113179594		0.4113179594		1	5000	5000	74.9794037184
STOmics0212	wilcoxon	5000	scvi	integration_eval	dLISI	0.8723226013		0.8723226013		1	5000	5000	74.9794037184
STOmics0212	wilcoxon	5000	scvi	integration_eval	iLISI	0.114785324		0.114785324		1	5000	5000	74.9794037184
STOmics0218	Brennecke	100	cellcharter	clustering_eval	CHAOS	0.0729693292		-0.0729693292		1	100	100	77.2127217054
STOmics0218	Brennecke	100	cellcharter	clustering_eval	PAS	0.1296049342		-0.1296049342		1	100	100	77.2127217054
STOmics0218	Brennecke	100	cellcharter	clustering_eval	ari	0.1683629833		0.1683629833		1	100	100	77.2127217054
STOmics0218	Brennecke	100	cellcharter	clustering_eval	nmi	0.2670439538		0.2670439538		1	100	100	77.2127217054
STOmics0218	Brennecke	100	cellcharter	clustering_eval	silhouette	0.0551202409		0.0551202409		1	100	100	77.2127217054
STOmics0218	Brennecke	100	cellcharter	integration_eval	GC	0.9346874419		0.9346874419		1	100	100	79.7024788791
STOmics0218	Brennecke	100	cellcharter	integration_eval	ILL	0.4722507123		0.4722507123		1	100	100	79.7024788791
STOmics0218	Brennecke	100	cellcharter	integration_eval	bASW	0.9324863318		0.9324863318		1	100	100	79.7024788791
STOmics0218	Brennecke	100	cellcharter	integration_eval	dASW	0.4926013704		0.4926013704		1	100	100	79.7024788791
STOmics0218	Brennecke	100	cellcharter	integration_eval	dLISI	0.9279046391		0.9279046391		1	100	100	79.7024788791
STOmics0218	Brennecke	100	cellcharter	integration_eval	iLISI	0.2428516976		0.2428516976		1	100	100	79.7024788791
STOmics0218	Brennecke	100	scvi	clustering_eval	CHAOS	0.1056875098		-0.1056875098		1	100	100	58.7069505183
STOmics0218	Brennecke	100	scvi	clustering_eval	PAS	0.6745290882		-0.6745290882		1	100	100	58.7069505183
STOmics0218	Brennecke	100	scvi	clustering_eval	ari	0.0735481735		0.0735481735		1	100	100	58.7069505183
STOmics0218	Brennecke	100	scvi	clustering_eval	nmi	0.1659348095		0.1659348095		1	100	100	58.7069505183
STOmics0218	Brennecke	100	scvi	clustering_eval	silhouette	0.1162872836		0.1162872836		1	100	100	58.7069505183
STOmics0218	Brennecke	100	scvi	integration_eval	GC	0.703301986		0.703301986		1	100	100	60.4207939953
STOmics0218	Brennecke	100	scvi	integration_eval	ILL	0.2289024763		0.2289024763		1	100	100	60.4207939953
STOmics0218	Brennecke	100	scvi	integration_eval	bASW	0.9281925652		0.9281925652		1	100	100	60.4207939953
STOmics0218	Brennecke	100	scvi	integration_eval	dASW	0.4910375215		0.4910375215		1	100	100	60.4207939953
STOmics0218	Brennecke	100	scvi	integration_eval	dLISI	0.9036024621		0.9036024621		1	100	100	60.4207939953
STOmics0218	Brennecke	100	scvi	integration_eval	iLISI	0.5651025628		0.5651025628		1	100	100	60.4207939953
STOmics0218	Brennecke	1000	cellcharter	clustering_eval	CHAOS	0.0699183588		-0.0699183588		1	1000	1000	77.996239204
STOmics0218	Brennecke	1000	cellcharter	clustering_eval	PAS	0.0547591265		-0.0547591265		1	1000	1000	77.996239204
STOmics0218	Brennecke	1000	cellcharter	clustering_eval	ari	0.1656192724		0.1656192724		1	1000	1000	77.996239204
STOmics0218	Brennecke	1000	cellcharter	clustering_eval	nmi	0.3557559589		0.3557559589		1	1000	1000	77.996239204
STOmics0218	Brennecke	1000	cellcharter	clustering_eval	silhouette	0.1540294737		0.1540294737		1	1000	1000	77.996239204
STOmics0218	Brennecke	1000	cellcharter	integration_eval	GC	0.9521932596		0.9521932596		1	1000	1000	80.3413801128
STOmics0218	Brennecke	1000	cellcharter	integration_eval	ILL	0.462313828		0.462313828		1	1000	1000	80.3413801128
STOmics0218	Brennecke	1000	cellcharter	integration_eval	bASW	0.8637059182		0.8637059182		1	1000	1000	80.3413801128
STOmics0218	Brennecke	1000	cellcharter	integration_eval	dASW	0.5442514196		0.5442514196		1	1000	1000	80.3413801128
STOmics0218	Brennecke	1000	cellcharter	integration_eval	dLISI	0.9685902671		0.9685902671		1	1000	1000	80.3413801128
STOmics0218	Brennecke	1000	cellcharter	integration_eval	iLISI	0.2443036099		0.2443036099		1	1000	1000	80.3413801128
STOmics0218	Brennecke	1000	scvi	clustering_eval	CHAOS	0.0811819945		-0.0811819945		1	1000	1000	61.2858985877
STOmics0218	Brennecke	1000	scvi	clustering_eval	PAS	0.2248708118		-0.2248708118		1	1000	1000	61.2858985877
STOmics0218	Brennecke	1000	scvi	clustering_eval	ari	0.1617388426		0.1617388426		1	1000	1000	61.2858985877
STOmics0218	Brennecke	1000	scvi	clustering_eval	nmi	0.3627027805		0.3627027805		1	1000	1000	61.2858985877
STOmics0218	Brennecke	1000	scvi	clustering_eval	silhouette	0.2726474404		0.2726474404		1	1000	1000	61.2858985877
STOmics0218	Brennecke	1000	scvi	integration_eval	GC	0.8174813656		0.8174813656		1	1000	1000	63.3449933166
STOmics0218	Brennecke	1000	scvi	integration_eval	ILL	0.2576010612		0.2576010612		1	1000	1000	63.3449933166
STOmics0218	Brennecke	1000	scvi	integration_eval	bASW	0.784785624		0.784785624		1	1000	1000	63.3449933166
STOmics0218	Brennecke	1000	scvi	integration_eval	dASW	0.5295572821		0.5295572821		1	1000	1000	63.3449933166
STOmics0218	Brennecke	1000	scvi	integration_eval	dLISI	0.9503737912		0.9503737912		1	1000	1000	63.3449933166
STOmics0218	Brennecke	1000	scvi	integration_eval	iLISI	0.5740373426		0.5740373426		1	1000	1000	63.3449933166
STOmics0218	Brennecke	10000	cellcharter	clustering_eval	CHAOS	0.0708650118		-0.0708650118		1	10000	10000	148.7208970729
STOmics0218	Brennecke	10000	cellcharter	clustering_eval	PAS	0.0946824471		-0.0946824471		1	10000	10000	148.7208970729
STOmics0218	Brennecke	10000	cellcharter	clustering_eval	ari	0.1411932549		0.1411932549		1	10000	10000	148.7208970729
STOmics0218	Brennecke	10000	cellcharter	clustering_eval	nmi	0.3527708733		0.3527708733		1	10000	10000	148.7208970729
STOmics0218	Brennecke	10000	cellcharter	clustering_eval	silhouette	0.2347566932		0.2347566932		1	10000	10000	148.7208970729
