Dataset	Platform	NSlices	Method	MethodBase	SelFeatures	Integration	IntegrationLabel	Task	TaskLabel	Type	Metric	MetricName	Value	ValueRaw	HigherBetter	Seed	Runtime	EffectiveFeatures	Notes
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1900343059	0.1900343059	True	0	708.1480854116	1000	cache_signature=c7b7d57bfec1ab6909c426bcbbc2c666
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.4662488337	1.4662488337	False	0	708.1480854116	1000	cache_signature=c7b7d57bfec1ab6909c426bcbbc2c666
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0167090204	0.0167090204	True	0	707.1011938304	1000	cache_signature=db690eed3ae9935f538e340ed791ffb2
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.0508200678	0.0508200678	True	0	707.1011938304	1000	cache_signature=db690eed3ae9935f538e340ed791ffb2
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.0816165501	0.0816165501	True	0	707.1011938304	1000	cache_signature=db690eed3ae9935f538e340ed791ffb2
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0778252839	0.0778252839	False	0	707.1011938304	1000	cache_signature=db690eed3ae9935f538e340ed791ffb2
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1908333333	0.1908333333	False	0	707.1011938304	1000	cache_signature=db690eed3ae9935f538e340ed791ffb2
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9926155915	0.9926155915	True	0	708.1419130992	1000	cache_signature=d391cc3bc381b60061e362fea021a28c
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.3263664716	0.3263664716	True	0	708.1419130992	1000	cache_signature=d391cc3bc381b60061e362fea021a28c
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.4893187024	0.4893187024	True	0	708.1419130992	1000	cache_signature=d391cc3bc381b60061e362fea021a28c
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.6504604031	0.6504604031	True	0	708.1419130992	1000	cache_signature=d391cc3bc381b60061e362fea021a28c
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.0317460317	0.0317460317	True	0	708.1419130992	1000	cache_signature=d391cc3bc381b60061e362fea021a28c
STOmics0224	Visium	8	wilcoxon-N1000	wilcoxon	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.7667083651	0.7667083651	True	0	708.1419130992	1000	cache_signature=d391cc3bc381b60061e362fea021a28c
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1962885275	0.1962885275	True	0	1033.9709661566	10000	cache_signature=4bc921b92a2da4cc3b1a49c1815d264d
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.7287443253	1.7287443253	False	0	1033.9709661566	10000	cache_signature=4bc921b92a2da4cc3b1a49c1815d264d
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0225763358	0.0225763358	True	0	1032.8396875225	10000	cache_signature=e205164b6bdff02013fac7369c8bc84b
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.0484557445	0.0484557445	True	0	1032.8396875225	10000	cache_signature=e205164b6bdff02013fac7369c8bc84b
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.0873543481	0.0873543481	True	0	1032.8396875225	10000	cache_signature=e205164b6bdff02013fac7369c8bc84b
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0745119216	0.0745119216	False	0	1032.8396875225	10000	cache_signature=e205164b6bdff02013fac7369c8bc84b
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1235833333	0.1235833333	False	0	1032.8396875225	10000	cache_signature=e205164b6bdff02013fac7369c8bc84b
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9913682087	0.9913682087	True	0	1035.5156272464	10000	cache_signature=03e004ec3b723ba249f88358b1c04daf
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.1926852091	0.1926852091	True	0	1035.5156272464	10000	cache_signature=03e004ec3b723ba249f88358b1c04daf
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.4806785546	0.4806785546	True	0	1035.5156272464	10000	cache_signature=03e004ec3b723ba249f88358b1c04daf
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.702676329	0.702676329	True	0	1035.5156272464	10000	cache_signature=03e004ec3b723ba249f88358b1c04daf
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.0863309353	0.0863309353	True	0	1035.5156272464	10000	cache_signature=03e004ec3b723ba249f88358b1c04daf
STOmics0224	Visium	8	wilcoxon-N10000	wilcoxon	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.8145130838	0.8145130838	True	0	1035.5156272464	10000	cache_signature=03e004ec3b723ba249f88358b1c04daf
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.2060450266	0.2060450266	True	0	845.3963148594	200	cache_signature=13a6a013f81307c52fa3d42f47d00c20
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.2452128615	1.2452128615	False	0	845.3963148594	200	cache_signature=13a6a013f81307c52fa3d42f47d00c20
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0086587863	0.0086587863	True	0	844.4185320996	200	cache_signature=c938823be8ecf4964dfa02ab47935ad0
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.0293881536	0.0293881536	True	0	844.4185320996	200	cache_signature=c938823be8ecf4964dfa02ab47935ad0
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.0416173253	0.0416173253	True	0	844.4185320996	200	cache_signature=c938823be8ecf4964dfa02ab47935ad0
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.1010812737	0.1010812737	False	0	844.4185320996	200	cache_signature=c938823be8ecf4964dfa02ab47935ad0
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.66975	0.66975	False	0	844.4185320996	200	cache_signature=c938823be8ecf4964dfa02ab47935ad0
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9831775013	0.9831775013	True	0	846.0346321035	200	cache_signature=c9c19810d58d77cdbac48b61f87bcc6c
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.3669072102	0.3669072102	True	0	846.0346321035	200	cache_signature=c9c19810d58d77cdbac48b61f87bcc6c
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.4873557175	0.4873557175	True	0	846.0346321035	200	cache_signature=c9c19810d58d77cdbac48b61f87bcc6c
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.5940461507	0.5940461507	True	0	846.0346321035	200	cache_signature=c9c19810d58d77cdbac48b61f87bcc6c
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.0126984127	0.0126984127	True	0	846.0346321035	200	cache_signature=c9c19810d58d77cdbac48b61f87bcc6c
STOmics0224	Visium	8	wilcoxon-N200	wilcoxon	200	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.7064810852	0.7064810852	True	0	846.0346321035	200	cache_signature=c9c19810d58d77cdbac48b61f87bcc6c
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.19586154	0.19586154	True	0	721.3039458431	2000	cache_signature=c77d14f408c85f2dde85faf9ad0b150e
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.567230739	1.567230739	False	0	721.3039458431	2000	cache_signature=c77d14f408c85f2dde85faf9ad0b150e
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0158041772	0.0158041772	True	0	720.5884853061	2000	cache_signature=75175a587628a70ed42530b2a0847828
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.0501691931	0.0501691931	True	0	720.5884853061	2000	cache_signature=75175a587628a70ed42530b2a0847828
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.0886063117	0.0886063117	True	0	720.5884853061	2000	cache_signature=75175a587628a70ed42530b2a0847828
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0760099354	0.0760099354	False	0	720.5884853061	2000	cache_signature=75175a587628a70ed42530b2a0847828
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.14975	0.14975	False	0	720.5884853061	2000	cache_signature=75175a587628a70ed42530b2a0847828
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9917761983	0.9917761983	True	0	721.6377135906	2000	cache_signature=a318360c0498db547d3885f9e80c046e
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.2981193895	0.2981193895	True	0	721.6377135906	2000	cache_signature=a318360c0498db547d3885f9e80c046e
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.4875792954	0.4875792954	True	0	721.6377135906	2000	cache_signature=a318360c0498db547d3885f9e80c046e
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.673470396	0.673470396	True	0	721.6377135906	2000	cache_signature=a318360c0498db547d3885f9e80c046e
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.1052631579	0.1052631579	True	0	721.6377135906	2000	cache_signature=a318360c0498db547d3885f9e80c046e
STOmics0224	Visium	8	wilcoxon-N2000	wilcoxon	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.788630615	0.788630615	True	0	721.6377135906	2000	cache_signature=a318360c0498db547d3885f9e80c046e
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.1897178699	0.1897178699	True	0	718.4705080017	500	cache_signature=f277444141fcff102c516d1c0c7f451b
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.3903857142	1.3903857142	False	0	718.4705080017	500	cache_signature=f277444141fcff102c516d1c0c7f451b
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0051529906	0.0051529906	True	0	718.976779718	500	cache_signature=82f6961c9d84203f4c824ed831747e9d
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.0529049424	0.0529049424	True	0	718.976779718	500	cache_signature=82f6961c9d84203f4c824ed831747e9d
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.0853292436	0.0853292436	True	0	718.976779718	500	cache_signature=82f6961c9d84203f4c824ed831747e9d
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0850308048	0.0850308048	False	0	718.976779718	500	cache_signature=82f6961c9d84203f4c824ed831747e9d
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.31775	0.31775	False	0	718.976779718	500	cache_signature=82f6961c9d84203f4c824ed831747e9d
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9879704463	0.9879704463	True	0	719.7173612826	500	cache_signature=60b903568e9a4a5df7db364b35df1005
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.3319742893	0.3319742893	True	0	719.7173612826	500	cache_signature=60b903568e9a4a5df7db364b35df1005
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.4886313006	0.4886313006	True	0	719.7173612826	500	cache_signature=60b903568e9a4a5df7db364b35df1005
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.6336713188	0.6336713188	True	0	719.7173612826	500	cache_signature=60b903568e9a4a5df7db364b35df1005
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.0314136126	0.0314136126	True	0	719.7173612826	500	cache_signature=60b903568e9a4a5df7db364b35df1005
STOmics0224	Visium	8	wilcoxon-N500	wilcoxon	500	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.7458141549	0.7458141549	True	0	719.7173612826	500	cache_signature=60b903568e9a4a5df7db364b35df1005
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.190426443	0.190426443	True	0	884.5585714206	5000	cache_signature=55eb5821ee5b8bdc497117334bbf1882
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.6791457424	1.6791457424	False	0	884.5585714206	5000	cache_signature=55eb5821ee5b8bdc497117334bbf1882
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0236951318	0.0236951318	True	0	885.0012630485	5000	cache_signature=20bbbc8e6b65c9be077278682e416817
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.0578072915	0.0578072915	True	0	885.0012630485	5000	cache_signature=20bbbc8e6b65c9be077278682e416817
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.083411896	0.083411896	True	0	885.0012630485	5000	cache_signature=20bbbc8e6b65c9be077278682e416817
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0747140606	0.0747140606	False	0	885.0012630485	5000	cache_signature=20bbbc8e6b65c9be077278682e416817
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1143333333	0.1143333333	False	0	885.0012630485	5000	cache_signature=20bbbc8e6b65c9be077278682e416817
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9942542713	0.9942542713	True	0	889.5803481899	5000	cache_signature=0715c416ae83f3d4673bcd0305915b1c
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.2177721744	0.2177721744	True	0	889.5803481899	5000	cache_signature=0715c416ae83f3d4673bcd0305915b1c
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.4843280762	0.4843280762	True	0	889.5803481899	5000	cache_signature=0715c416ae83f3d4673bcd0305915b1c
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.6929634267	0.6929634267	True	0	889.5803481899	5000	cache_signature=0715c416ae83f3d4673bcd0305915b1c
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.0892857143	0.0892857143	True	0	889.5803481899	5000	cache_signature=0715c416ae83f3d4673bcd0305915b1c
STOmics0224	Visium	8	wilcoxon-N5000	wilcoxon	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.8087560083	0.8087560083	True	0	889.5803481899	5000	cache_signature=0715c416ae83f3d4673bcd0305915b1c
STOmics0224	Visium	8	TFs-N1000	TFs	1000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.174134917	0.174134917	True	0	2973.5292316135	1000	cache_signature=de16db07af1f13eb68562d3dd3d9acb0
STOmics0224	Visium	8	TFs-N1000	TFs	1000	gpsa	GPSA	alignment_eval	Alignment	Alignment	Ratio	Ratio	-0.987334435	0.987334435	False	0	2973.5292316135	1000	cache_signature=de16db07af1f13eb68562d3dd3d9acb0
STOmics0224	Visium	8	TFs-N1000	TFs	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0265526921	0.0265526921	True	0	2976.8324352596	1000	cache_signature=94af378c8dc77f7bbfa1aa82de061d5d
STOmics0224	Visium	8	TFs-N1000	TFs	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	ari	ARI	4.071e-06	4.071e-06	True	0	2976.8324352596	1000	cache_signature=94af378c8dc77f7bbfa1aa82de061d5d
STOmics0224	Visium	8	TFs-N1000	TFs	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	nmi	NMI	0.0008943574	0.0008943574	True	0	2976.8324352596	1000	cache_signature=94af378c8dc77f7bbfa1aa82de061d5d
STOmics0224	Visium	8	TFs-N1000	TFs	1000	gpsa	GPSA	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.1343725204	0.1343725204	False	0	2976.8324352596	1000	cache_signature=94af378c8dc77f7bbfa1aa82de061d5d
