dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	DirectionMultiplier	OrientedValue
DLPFC	Visium	4	singleCellHaystack	2000	graphst	clustering_eval	PAS	0.05575	1	25.1146133207	19251.20703125	2000	cache_signature=97c870e0933c9ceca9f692069e022cfd	-1	-0.05575
DLPFC	Visium	4	singleCellHaystack	2000	graphst	alignment_eval	Accuracy	0.7092	1	24.1474822685	19251.20703125	2000	cache_signature=2b7966d3b0527d27ac46937fdb2d8f14	1	0.7092
DLPFC	Visium	4	singleCellHaystack	2000	graphst	alignment_eval	Ratio	1.7331449812	1	24.1474822685	19251.20703125	2000	cache_signature=2b7966d3b0527d27ac46937fdb2d8f14	-1	-1.7331449812
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	bASW	0.8993055723	0	26.8353216536	13339.8515625	2000	cache_signature=5ed2226c3f2122ff1c59cf59e7121a8c	1	0.8993055723
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	iLISI	0.1658176118	0	26.8353216536	13339.8515625	2000	cache_signature=5ed2226c3f2122ff1c59cf59e7121a8c	1	0.1658176118
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	dASW	0.5145196104	0	26.8353216536	13339.8515625	2000	cache_signature=5ed2226c3f2122ff1c59cf59e7121a8c	1	0.5145196104
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	dLISI	0.900231688	0	26.8353216536	13339.8515625	2000	cache_signature=5ed2226c3f2122ff1c59cf59e7121a8c	1	0.900231688
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	ILL	0.5975075086	0	26.8353216536	13339.8515625	2000	cache_signature=5ed2226c3f2122ff1c59cf59e7121a8c	1	0.5975075086
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	GC	0.9221410235	0	26.8353216536	13339.8515625	2000	cache_signature=5ed2226c3f2122ff1c59cf59e7121a8c	1	0.9221410235
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	silhouette	0.2916043699	0	24.3854245348	13339.8515625	2000	cache_signature=91a808807169529b90c8486bae241948	1	0.2916043699
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	ari	0.1940554757	0	24.3854245348	13339.8515625	2000	cache_signature=91a808807169529b90c8486bae241948	1	0.1940554757
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	nmi	0.3159153283	0	24.3854245348	13339.8515625	2000	cache_signature=91a808807169529b90c8486bae241948	1	0.3159153283
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	CHAOS	0.0600846752	0	24.3854245348	13339.8515625	2000	cache_signature=91a808807169529b90c8486bae241948	-1	-0.0600846752
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	PAS	0.1241666667	0	24.3854245348	13339.8515625	2000	cache_signature=91a808807169529b90c8486bae241948	-1	-0.1241666667
DLPFC	Visium	4	statistic_mean	2000	graphst	alignment_eval	Accuracy	0.6104	0	23.4275172018	13339.8515625	2000	cache_signature=d53d594e7165e179732b0d3b089a9d0a	1	0.6104
DLPFC	Visium	4	statistic_mean	2000	graphst	alignment_eval	Ratio	1.749296278	0	23.4275172018	13339.8515625	2000	cache_signature=d53d594e7165e179732b0d3b089a9d0a	-1	-1.749296278
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	bASW	0.884813834	2	26.8501906786	20530.10546875	2000	cache_signature=28094c6282c9748dbd322122e0573cb1	1	0.884813834
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	iLISI	0.1638500706	2	26.8501906786	20530.10546875	2000	cache_signature=28094c6282c9748dbd322122e0573cb1	1	0.1638500706
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	dASW	0.5158817917	2	26.8501906786	20530.10546875	2000	cache_signature=28094c6282c9748dbd322122e0573cb1	1	0.5158817917
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	dLISI	0.9085819257	2	26.8501906786	20530.10546875	2000	cache_signature=28094c6282c9748dbd322122e0573cb1	1	0.9085819257
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	ILL	0.6075010718	2	26.8501906786	20530.10546875	2000	cache_signature=28094c6282c9748dbd322122e0573cb1	1	0.6075010718
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	GC	0.9403673136	2	26.8501906786	20530.10546875	2000	cache_signature=28094c6282c9748dbd322122e0573cb1	1	0.9403673136
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	silhouette	0.2985512614	2	24.2584507791	20530.10546875	2000	cache_signature=90e20afa51d94a6f009d0c617ae61e90	1	0.2985512614
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	ari	0.2033823555	2	24.2584507791	20530.10546875	2000	cache_signature=90e20afa51d94a6f009d0c617ae61e90	1	0.2033823555
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	nmi	0.3510988411	2	24.2584507791	20530.10546875	2000	cache_signature=90e20afa51d94a6f009d0c617ae61e90	1	0.3510988411
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	CHAOS	0.0600611088	2	24.2584507791	20530.10546875	2000	cache_signature=90e20afa51d94a6f009d0c617ae61e90	-1	-0.0600611088
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	PAS	0.11425	2	24.2584507791	20530.10546875	2000	cache_signature=90e20afa51d94a6f009d0c617ae61e90	-1	-0.11425
DLPFC	Visium	4	statistic_mean	2000	graphst	alignment_eval	Accuracy	0.6281	2	23.2066699527	20530.10546875	2000	cache_signature=e6b459b0df8f24f9d4057670f225127d	1	0.6281
DLPFC	Visium	4	statistic_mean	2000	graphst	alignment_eval	Ratio	1.7913742182	2	23.2066699527	20530.10546875	2000	cache_signature=e6b459b0df8f24f9d4057670f225127d	-1	-1.7913742182
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	bASW	0.8880150733	1	27.2040113686	20530.10546875	2000	cache_signature=389edb9f9ea0a3226541542d18d448ee	1	0.8880150733
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	iLISI	0.1584282081	1	27.2040113686	20530.10546875	2000	cache_signature=389edb9f9ea0a3226541542d18d448ee	1	0.1584282081
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	dASW	0.5164727196	1	27.2040113686	20530.10546875	2000	cache_signature=389edb9f9ea0a3226541542d18d448ee	1	0.5164727196
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	dLISI	0.9112866942	1	27.2040113686	20530.10546875	2000	cache_signature=389edb9f9ea0a3226541542d18d448ee	1	0.9112866942
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	ILL	0.6236399498	1	27.2040113686	20530.10546875	2000	cache_signature=389edb9f9ea0a3226541542d18d448ee	1	0.6236399498
DLPFC	Visium	4	statistic_mean	2000	graphst	integration_eval	GC	0.9275817472	1	27.2040113686	20530.10546875	2000	cache_signature=389edb9f9ea0a3226541542d18d448ee	1	0.9275817472
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	silhouette	0.2916100621	1	25.146362951	20530.10546875	2000	cache_signature=1f0fdf6f87f4ca7ebdfc5bf1203a5852	1	0.2916100621
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	ari	0.2127075541	1	25.146362951	20530.10546875	2000	cache_signature=1f0fdf6f87f4ca7ebdfc5bf1203a5852	1	0.2127075541
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	nmi	0.346444324	1	25.146362951	20530.10546875	2000	cache_signature=1f0fdf6f87f4ca7ebdfc5bf1203a5852	1	0.346444324
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	CHAOS	0.0600113889	1	25.146362951	20530.10546875	2000	cache_signature=1f0fdf6f87f4ca7ebdfc5bf1203a5852	-1	-0.0600113889
DLPFC	Visium	4	statistic_mean	2000	graphst	clustering_eval	PAS	0.12475	1	25.146362951	20530.10546875	2000	cache_signature=1f0fdf6f87f4ca7ebdfc5bf1203a5852	-1	-0.12475
DLPFC	Visium	4	statistic_mean	2000	graphst	alignment_eval	Accuracy	0.6457	1	24.2148308083	20530.10546875	2000	cache_signature=8e99c41b290bf52130aac5e14ef7964f	1	0.6457
DLPFC	Visium	4	statistic_mean	2000	graphst	alignment_eval	Ratio	1.7592416377	1	24.2148308083	20530.10546875	2000	cache_signature=8e99c41b290bf52130aac5e14ef7964f	-1	-1.7592416377
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	bASW	0.8908167863	0	26.4384077704	13339.8515625	2000	cache_signature=8d7c625efa3d481e9ee4537daf6f1b30	1	0.8908167863
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	iLISI	0.1651563744	0	26.4384077704	13339.8515625	2000	cache_signature=8d7c625efa3d481e9ee4537daf6f1b30	1	0.1651563744
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	dASW	0.5257539619	0	26.4384077704	13339.8515625	2000	cache_signature=8d7c625efa3d481e9ee4537daf6f1b30	1	0.5257539619
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	dLISI	0.9280250565	0	26.4384077704	13339.8515625	2000	cache_signature=8d7c625efa3d481e9ee4537daf6f1b30	1	0.9280250565
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	ILL	0.6663360747	0	26.4384077704	13339.8515625	2000	cache_signature=8d7c625efa3d481e9ee4537daf6f1b30	1	0.6663360747
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	GC	0.926651783	0	26.4384077704	13339.8515625	2000	cache_signature=8d7c625efa3d481e9ee4537daf6f1b30	1	0.926651783
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	silhouette	0.2593013942	0	24.0548721971	13339.8515625	2000	cache_signature=0f33a33a81b1fda7cbb921bead33da43	1	0.2593013942
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	ari	0.2188661022	0	24.0548721971	13339.8515625	2000	cache_signature=0f33a33a81b1fda7cbb921bead33da43	1	0.2188661022
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	nmi	0.3365763977	0	24.0548721971	13339.8515625	2000	cache_signature=0f33a33a81b1fda7cbb921bead33da43	1	0.3365763977
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	CHAOS	0.060284602	0	24.0548721971	13339.8515625	2000	cache_signature=0f33a33a81b1fda7cbb921bead33da43	-1	-0.060284602
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	PAS	0.1220833333	0	24.0548721971	13339.8515625	2000	cache_signature=0f33a33a81b1fda7cbb921bead33da43	-1	-0.1220833333
DLPFC	Visium	4	sparkx	2000	graphst	alignment_eval	Accuracy	0.6673	0	23.1245819107	13339.8515625	2000	cache_signature=03c67d83601d6a5327c37717a7db8da9	1	0.6673
DLPFC	Visium	4	sparkx	2000	graphst	alignment_eval	Ratio	1.7562982531	0	23.1245819107	13339.8515625	2000	cache_signature=03c67d83601d6a5327c37717a7db8da9	-1	-1.7562982531
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	bASW	0.8861485324	2	28.3623969238	20530.10546875	2000	cache_signature=aaa9af7b95e465205e39f295f6c81724	1	0.8861485324
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	iLISI	0.1697777452	2	28.3623969238	20530.10546875	2000	cache_signature=aaa9af7b95e465205e39f295f6c81724	1	0.1697777452
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	dASW	0.5256095938	2	28.3623969238	20530.10546875	2000	cache_signature=aaa9af7b95e465205e39f295f6c81724	1	0.5256095938
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	dLISI	0.9249257778	2	28.3623969238	20530.10546875	2000	cache_signature=aaa9af7b95e465205e39f295f6c81724	1	0.9249257778
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	ILL	0.637222917	2	28.3623969238	20530.10546875	2000	cache_signature=aaa9af7b95e465205e39f295f6c81724	1	0.637222917
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	GC	0.9216322677	2	28.3623969238	20530.10546875	2000	cache_signature=aaa9af7b95e465205e39f295f6c81724	1	0.9216322677
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	silhouette	0.2994198799	2	26.0409285566	20530.10546875	2000	cache_signature=94fbe97dc39a9f0ef9874dcccb029c70	1	0.2994198799
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	ari	0.1737726135	2	26.0409285566	20530.10546875	2000	cache_signature=94fbe97dc39a9f0ef9874dcccb029c70	1	0.1737726135
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	nmi	0.3217234317	2	26.0409285566	20530.10546875	2000	cache_signature=94fbe97dc39a9f0ef9874dcccb029c70	1	0.3217234317
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	CHAOS	0.0597212656	2	26.0409285566	20530.10546875	2000	cache_signature=94fbe97dc39a9f0ef9874dcccb029c70	-1	-0.0597212656
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	PAS	0.1015	2	26.0409285566	20530.10546875	2000	cache_signature=94fbe97dc39a9f0ef9874dcccb029c70	-1	-0.1015
DLPFC	Visium	4	sparkx	2000	graphst	alignment_eval	Accuracy	0.6754	2	24.7786428975	20530.10546875	2000	cache_signature=14372017c0671bd0d1cfcf8552452a55	1	0.6754
DLPFC	Visium	4	sparkx	2000	graphst	alignment_eval	Ratio	1.7592732254	2	24.7786428975	20530.10546875	2000	cache_signature=14372017c0671bd0d1cfcf8552452a55	-1	-1.7592732254
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	bASW	0.8844701038	1	27.4884092407	20530.10546875	2000	cache_signature=90d9d69c8e907b5d8f23cfd6abe8cb71	1	0.8844701038
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	iLISI	0.1620800546	1	27.4884092407	20530.10546875	2000	cache_signature=90d9d69c8e907b5d8f23cfd6abe8cb71	1	0.1620800546
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	dASW	0.5240513887	1	27.4884092407	20530.10546875	2000	cache_signature=90d9d69c8e907b5d8f23cfd6abe8cb71	1	0.5240513887
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	dLISI	0.9262027228	1	27.4884092407	20530.10546875	2000	cache_signature=90d9d69c8e907b5d8f23cfd6abe8cb71	1	0.9262027228
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	ILL	0.6567024429	1	27.4884092407	20530.10546875	2000	cache_signature=90d9d69c8e907b5d8f23cfd6abe8cb71	1	0.6567024429
DLPFC	Visium	4	sparkx	2000	graphst	integration_eval	GC	0.928827704	1	27.4884092407	20530.10546875	2000	cache_signature=90d9d69c8e907b5d8f23cfd6abe8cb71	1	0.928827704
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	silhouette	0.2595878541	1	24.809164674	20530.10546875	2000	cache_signature=bcab886862b0e7694731b89378b3cddf	1	0.2595878541
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	ari	0.2096584269	1	24.809164674	20530.10546875	2000	cache_signature=bcab886862b0e7694731b89378b3cddf	1	0.2096584269
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	nmi	0.3457276561	1	24.809164674	20530.10546875	2000	cache_signature=bcab886862b0e7694731b89378b3cddf	1	0.3457276561
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	CHAOS	0.0593857706	1	24.809164674	20530.10546875	2000	cache_signature=bcab886862b0e7694731b89378b3cddf	-1	-0.0593857706
DLPFC	Visium	4	sparkx	2000	graphst	clustering_eval	PAS	0.1216666667	1	24.809164674	20530.10546875	2000	cache_signature=bcab886862b0e7694731b89378b3cddf	-1	-0.1216666667
DLPFC	Visium	4	sparkx	2000	graphst	alignment_eval	Accuracy	0.6775	1	23.8516881177	20530.10546875	2000	cache_signature=f1f0cf76f5a4010cefcaa6575366d4f8	1	0.6775
DLPFC	Visium	4	sparkx	2000	graphst	alignment_eval	Ratio	1.7708398437	1	23.8516881177	20530.10546875	2000	cache_signature=f1f0cf76f5a4010cefcaa6575366d4f8	-1	-1.7708398437
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	bASW	0.8949547792	0	27.3953442266	7541.73828125	2000	cache_signature=698a53a721417a9eb79759e6670e82e5	1	0.8949547792
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	iLISI	0.1569559787	0	27.3953442266	7541.73828125	2000	cache_signature=698a53a721417a9eb79759e6670e82e5	1	0.1569559787
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	dASW	0.5286543276	0	27.3953442266	7541.73828125	2000	cache_signature=698a53a721417a9eb79759e6670e82e5	1	0.5286543276
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	dLISI	0.936602592	0	27.3953442266	7541.73828125	2000	cache_signature=698a53a721417a9eb79759e6670e82e5	1	0.936602592
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	ILL	0.6819006723	0	27.3953442266	7541.73828125	2000	cache_signature=698a53a721417a9eb79759e6670e82e5	1	0.6819006723
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	GC	0.9482107573	0	27.3953442266	7541.73828125	2000	cache_signature=698a53a721417a9eb79759e6670e82e5	1	0.9482107573
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	silhouette	0.2295386791	0	24.8810399268	7541.74609375	2000	cache_signature=6b1c893fe868893ae4b2cf80f9dfe68f	1	0.2295386791
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	ari	0.2660915951	0	24.8810399268	7541.74609375	2000	cache_signature=6b1c893fe868893ae4b2cf80f9dfe68f	1	0.2660915951
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	nmi	0.4114351462	0	24.8810399268	7541.74609375	2000	cache_signature=6b1c893fe868893ae4b2cf80f9dfe68f	1	0.4114351462
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	CHAOS	0.0594282185	0	24.8810399268	7541.74609375	2000	cache_signature=6b1c893fe868893ae4b2cf80f9dfe68f	-1	-0.0594282185
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	PAS	0.0940833333	0	24.8810399268	7541.74609375	2000	cache_signature=6b1c893fe868893ae4b2cf80f9dfe68f	-1	-0.0940833333
DLPFC	Visium	4	morans_i	2000	graphst	alignment_eval	Accuracy	0.6924	0	23.7106143469	7541.74609375	2000	cache_signature=901ff4f98d856fe701b71616cef3b100	1	0.6924
DLPFC	Visium	4	morans_i	2000	graphst	alignment_eval	Ratio	1.7843274562	0	23.7106143469	7541.74609375	2000	cache_signature=901ff4f98d856fe701b71616cef3b100	-1	-1.7843274562
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	bASW	0.8898203168	2	27.0771990651	20530.10546875	2000	cache_signature=b35b86b230e4c4a12e86f86be0e3052a	1	0.8898203168
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	iLISI	0.1521267186	2	27.0771990651	20530.10546875	2000	cache_signature=b35b86b230e4c4a12e86f86be0e3052a	1	0.1521267186
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	dASW	0.5287283603	2	27.0771990651	20530.10546875	2000	cache_signature=b35b86b230e4c4a12e86f86be0e3052a	1	0.5287283603
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	dLISI	0.9364065299	2	27.0771990651	20530.10546875	2000	cache_signature=b35b86b230e4c4a12e86f86be0e3052a	1	0.9364065299
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	ILL	0.6937083109	2	27.0771990651	20530.10546875	2000	cache_signature=b35b86b230e4c4a12e86f86be0e3052a	1	0.6937083109
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	GC	0.9411242653	2	27.0771990651	20530.10546875	2000	cache_signature=b35b86b230e4c4a12e86f86be0e3052a	1	0.9411242653
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	silhouette	0.2266887724	2	24.4956566105	20530.10546875	2000	cache_signature=c64bc5bd00f16e51e429136d5a845535	1	0.2266887724
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	ari	0.2480328006	2	24.4956566105	20530.10546875	2000	cache_signature=c64bc5bd00f16e51e429136d5a845535	1	0.2480328006
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	nmi	0.4105680373	2	24.4956566105	20530.10546875	2000	cache_signature=c64bc5bd00f16e51e429136d5a845535	1	0.4105680373
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	CHAOS	0.0594811944	2	24.4956566105	20530.10546875	2000	cache_signature=c64bc5bd00f16e51e429136d5a845535	-1	-0.0594811944
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	PAS	0.0775833333	2	24.4956566105	20530.10546875	2000	cache_signature=c64bc5bd00f16e51e429136d5a845535	-1	-0.0775833333
DLPFC	Visium	4	morans_i	2000	graphst	alignment_eval	Accuracy	0.7066	2	23.4391584331	20530.10546875	2000	cache_signature=0eb39a84c33956ff3c181a1bccd353b5	1	0.7066
DLPFC	Visium	4	morans_i	2000	graphst	alignment_eval	Ratio	1.8195777494	2	23.4391584331	20530.10546875	2000	cache_signature=0eb39a84c33956ff3c181a1bccd353b5	-1	-1.8195777494
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	bASW	0.8871173537	1	26.728021035	13339.8515625	2000	cache_signature=7f18bb17c89b20d22ba2df2565fed533	1	0.8871173537
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	iLISI	0.1520667419	1	26.728021035	13339.8515625	2000	cache_signature=7f18bb17c89b20d22ba2df2565fed533	1	0.1520667419
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	dASW	0.5297158118	1	26.728021035	13339.8515625	2000	cache_signature=7f18bb17c89b20d22ba2df2565fed533	1	0.5297158118
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	dLISI	0.9384109061	1	26.728021035	13339.8515625	2000	cache_signature=7f18bb17c89b20d22ba2df2565fed533	1	0.9384109061
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	ILL	0.6882975155	1	26.728021035	13339.8515625	2000	cache_signature=7f18bb17c89b20d22ba2df2565fed533	1	0.6882975155
DLPFC	Visium	4	morans_i	2000	graphst	integration_eval	GC	0.9283711483	1	26.728021035	13339.8515625	2000	cache_signature=7f18bb17c89b20d22ba2df2565fed533	1	0.9283711483
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	silhouette	0.2168540061	1	24.3966989843	13339.8515625	2000	cache_signature=412277bc4867960190d72557b2a9015c	1	0.2168540061
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	ari	0.1825193964	1	24.3966989843	13339.8515625	2000	cache_signature=412277bc4867960190d72557b2a9015c	1	0.1825193964
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	nmi	0.2908064558	1	24.3966989843	13339.8515625	2000	cache_signature=412277bc4867960190d72557b2a9015c	1	0.2908064558
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	CHAOS	0.0594534535	1	24.3966989843	13339.8515625	2000	cache_signature=412277bc4867960190d72557b2a9015c	-1	-0.0594534535
DLPFC	Visium	4	morans_i	2000	graphst	clustering_eval	PAS	0.1219166667	1	24.3966989843	13339.8515625	2000	cache_signature=412277bc4867960190d72557b2a9015c	-1	-0.1219166667
DLPFC	Visium	4	morans_i	2000	graphst	alignment_eval	Accuracy	0.7141	1	23.2926599924	13339.8515625	2000	cache_signature=f6cd82d722de598a47298c79f601974f	1	0.7141
DLPFC	Visium	4	morans_i	2000	graphst	alignment_eval	Ratio	1.8214669232	1	23.2926599924	13339.8515625	2000	cache_signature=f6cd82d722de598a47298c79f601974f	-1	-1.8214669232
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	bASW	0.900207208	0	22.0994947292	13339.8515625	680	cache_signature=8b9e334d92558c87f80a95e6bd7b6362	1	0.900207208
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	iLISI	0.1627071363	0	22.0994947292	13339.8515625	680	cache_signature=8b9e334d92558c87f80a95e6bd7b6362	1	0.1627071363
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	dASW	0.5140265394	0	22.0994947292	13339.8515625	680	cache_signature=8b9e334d92558c87f80a95e6bd7b6362	1	0.5140265394
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	dLISI	0.8983620262	0	22.0994947292	13339.8515625	680	cache_signature=8b9e334d92558c87f80a95e6bd7b6362	1	0.8983620262
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	ILL	0.598661437	0	22.0994947292	13339.8515625	680	cache_signature=8b9e334d92558c87f80a95e6bd7b6362	1	0.598661437
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	GC	0.9258239354	0	22.0994947292	13339.8515625	680	cache_signature=8b9e334d92558c87f80a95e6bd7b6362	1	0.9258239354
DLPFC	Visium	4	seurat_mvp	2000	graphst	clustering_eval	silhouette	0.1654901654	0	19.5448844191	13339.8515625	680	cache_signature=4086a3e0660aa46ebbd172954623ca92	1	0.1654901654
DLPFC	Visium	4	seurat_mvp	2000	graphst	clustering_eval	ari	0.1583760386	0	19.5448844191	13339.8515625	680	cache_signature=4086a3e0660aa46ebbd172954623ca92	1	0.1583760386
DLPFC	Visium	4	seurat_mvp	2000	graphst	clustering_eval	nmi	0.2693614666	0	19.5448844191	13339.8515625	680	cache_signature=4086a3e0660aa46ebbd172954623ca92	1	0.2693614666
DLPFC	Visium	4	seurat_mvp	2000	graphst	clustering_eval	CHAOS	0.0591797557	0	19.5448844191	13339.8515625	680	cache_signature=4086a3e0660aa46ebbd172954623ca92	-1	-0.0591797557
DLPFC	Visium	4	seurat_mvp	2000	graphst	clustering_eval	PAS	0.0840833333	0	19.5448844191	13339.8515625	680	cache_signature=4086a3e0660aa46ebbd172954623ca92	-1	-0.0840833333
DLPFC	Visium	4	seurat_mvp	2000	graphst	alignment_eval	Accuracy	0.5789	0	18.4231730979	13339.8515625	680	cache_signature=6cdda4c70a5a51daaffdb4245f518fe2	1	0.5789
DLPFC	Visium	4	seurat_mvp	2000	graphst	alignment_eval	Ratio	1.7556219641	0	18.4231730979	13339.8515625	680	cache_signature=6cdda4c70a5a51daaffdb4245f518fe2	-1	-1.7556219641
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	bASW	0.9046343062	2	21.6840389185	20530.10546875	680	cache_signature=6f1aa2343a15db9930809dda0a716f34	1	0.9046343062
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	iLISI	0.159652413	2	21.6840389185	20530.10546875	680	cache_signature=6f1aa2343a15db9930809dda0a716f34	1	0.159652413
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	dASW	0.5147720613	2	21.6840389185	20530.10546875	680	cache_signature=6f1aa2343a15db9930809dda0a716f34	1	0.5147720613
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	dLISI	0.8970618774	2	21.6840389185	20530.10546875	680	cache_signature=6f1aa2343a15db9930809dda0a716f34	1	0.8970618774
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	ILL	0.5819917634	2	21.6840389185	20530.10546875	680	cache_signature=6f1aa2343a15db9930809dda0a716f34	1	0.5819917634
DLPFC	Visium	4	seurat_mvp	2000	graphst	integration_eval	GC	0.9218648495	2	21.6840389185	20530.10546875	680	cache_signature=6f1aa2343a15db9930809dda0a716f34	1	0.9218648495
DLPFC	Visium	4	seurat_mvp	2000	graphst	clustering_eval	silhouette	0.1869131625	2	19.2321689064	20530.10546875	680	cache_signature=406a9b48827f03e3d8fe6b95ae96f5c7	1	0.1869131625
