dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	Metric	DirectionMultiplier	OrientedValue	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	ILL	0.1155555556	0	75.9731059624	4462.82421875	2000	cache_signature=618befb30da2829469d98b98f169a6db	ILL	1	0.1155555556	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.4911111113982222
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	GC	0.8055950055	0	75.9731059624	4462.82421875	2000	cache_signature=618befb30da2829469d98b98f169a6db	GC	1	0.8055950055	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.7810569301850113
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	silhouette	0.1026043966	1	51.9773619128	5443.12109375	2000	cache_signature=88d890d43f99172217d50a03d71080f7	silhouette	1	0.1026043966	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.24542466470818056
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	ari	0.0542023299	1	51.9773619128	5443.12109375	2000	cache_signature=88d890d43f99172217d50a03d71080f7	ari	1	0.0542023299	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.6553298128698599
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	nmi	0.0832834309	1	51.9773619128	5443.12109375	2000	cache_signature=88d890d43f99172217d50a03d71080f7	nmi	1	0.0832834309	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.722285691804538
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	CHAOS	0.0738887302	1	51.9773619128	5443.12109375	2000	cache_signature=88d890d43f99172217d50a03d71080f7	CHAOS	-1	-0.0738887302	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9786932849599574
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	PAS	0.1186666667	1	51.9773619128	5443.12109375	2000	cache_signature=88d890d43f99172217d50a03d71080f7	PAS	-1	-0.1186666667	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9432069219051255
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	bASW	0.9416257186	1	54.5191774983	5443.12109375	2000	cache_signature=292dd6d3e057fe5ff52f7c172ee03484	bASW	1	0.9416257186	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.6170835352678017
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	iLISI	0.0529536386	1	54.5191774983	5443.12109375	2000	cache_signature=292dd6d3e057fe5ff52f7c172ee03484	iLISI	1	0.0529536386	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.030482490313406784
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dASW	0.481305737	1	54.5191774983	5443.12109375	2000	cache_signature=292dd6d3e057fe5ff52f7c172ee03484	dASW	1	0.481305737	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.8511902151332856
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dLISI	0.7548786606	1	54.5191774983	5443.12109375	2000	cache_signature=292dd6d3e057fe5ff52f7c172ee03484	dLISI	1	0.7548786606	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.9141665195974659
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	ILL	0.1387283237	1	54.5191774983	5443.12109375	2000	cache_signature=292dd6d3e057fe5ff52f7c172ee03484	ILL	1	0.1387283237	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.5895953758429191
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	GC	0.8233813919	1	54.5191774983	5443.12109375	2000	cache_signature=292dd6d3e057fe5ff52f7c172ee03484	GC	1	0.8233813919	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.8135201700334781
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	silhouette	0.0831470266	2	51.9744382957	5670.36328125	2000	cache_signature=01cac6d64245b44a21b5f18e1543972d	silhouette	1	0.0831470266	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.20310750145335174
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	ari	0.0468262958	2	51.9744382957	5670.36328125	2000	cache_signature=01cac6d64245b44a21b5f18e1543972d	ari	1	0.0468262958	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.5575013510404904
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	nmi	0.0879105036	2	51.9744382957	5670.36328125	2000	cache_signature=01cac6d64245b44a21b5f18e1543972d	nmi	1	0.0879105036	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.7656364655350167
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	CHAOS	0.0740318249	2	51.9744382957	5670.36328125	2000	cache_signature=01cac6d64245b44a21b5f18e1543972d	CHAOS	-1	-0.0740318249	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.9762766399612888
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	clustering_eval	PAS	0.113	2	51.9744382957	5670.36328125	2000	cache_signature=01cac6d64245b44a21b5f18e1543972d	PAS	-1	-0.113	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.9494661266549878
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	bASW	0.9436814072	2	54.3998923749	5669.953125	2000	cache_signature=3a79e32d850dbf420d753971709ea507	bASW	1	0.9436814072	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.6316520193237073
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	iLISI	0.06047733	2	54.3998923749	5669.953125	2000	cache_signature=3a79e32d850dbf420d753971709ea507	iLISI	1	0.06047733	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.0432215528709407
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dASW	0.4771204293	2	54.3998923749	5669.953125	2000	cache_signature=3a79e32d850dbf420d753971709ea507	dASW	1	0.4771204293	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.81143418103156
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	dLISI	0.7467260779	2	54.3998923749	5669.953125	2000	cache_signature=3a79e32d850dbf420d753971709ea507	dLISI	1	0.7467260779	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.8791505401373404
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	ILL	0.1094224924	2	54.3998923749	5669.953125	2000	cache_signature=3a79e32d850dbf420d753971709ea507	ILL	1	0.1094224924	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.46504559279300917
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	cellcharter	integration_eval	GC	0.7813414423	2	54.3998923749	5669.953125	2000	cache_signature=3a79e32d850dbf420d753971709ea507	GC	1	0.7813414423	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.7367899710829904
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.1144159213	0	38.8256045012	5443.12109375	134	cache_signature=7ee4d5e8318ef41c9eb6adca50da2788	silhouette	1	0.1144159213	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.2711131425969365
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	ari	0.0499512437	0	38.8256045012	5443.12109375	134	cache_signature=7ee4d5e8318ef41c9eb6adca50da2788	ari	1	0.0499512437	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.5989475865390381
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	nmi	0.0694690768	0	38.8256045012	5443.12109375	134	cache_signature=7ee4d5e8318ef41c9eb6adca50da2788	nmi	1	0.0694690768	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.5928598155217186
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	CHAOS	0.1129054392	0	38.8256045012	5443.12109375	134	cache_signature=7ee4d5e8318ef41c9eb6adca50da2788	CHAOS	-1	-0.1129054392	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.3197622786448309
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	PAS	0.6484166667	0	38.8256045012	5443.12109375	134	cache_signature=7ee4d5e8318ef41c9eb6adca50da2788	PAS	-1	-0.6484166667	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.358063328363699
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.9828499719	0	40.2754544737	5443.12109375	134	cache_signature=84844766dc650827db21f20e6146109f	bASW	1	0.9828499719	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.9092361876284992
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.5267895528	0	40.2754544737	5443.12109375	134	cache_signature=84844766dc650827db21f20e6146109f	iLISI	1	0.5267895528	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.8327782028940782
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW	0.4844409199	0	40.2754544737	5443.12109375	134	cache_signature=84844766dc650827db21f20e6146109f	dASW	1	0.4844409199	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.8809711648798348
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI	0.6358135163	0	40.2754544737	5443.12109375	134	cache_signature=84844766dc650827db21f20e6146109f	dLISI	1	0.6358135163	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.40277242515599665
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL	0.0481927711	0	40.2754544737	5443.12109375	134	cache_signature=84844766dc650827db21f20e6146109f	ILL	1	0.0481927711	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.20481927721596385
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC	0.6956601702	0	40.2754544737	5443.12109375	134	cache_signature=84844766dc650827db21f20e6146109f	GC	1	0.6956601702	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5804067899156211
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.0994330645	1	20.5987595459	5443.12109375	134	cache_signature=ded5b04e006e05ec70357efb8336a244	silhouette	1	0.0994330645	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.2385274438499156
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	ari	0.0512352658	1	20.5987595459	5443.12109375	134	cache_signature=ded5b04e006e05ec70357efb8336a244	ari	1	0.0512352658	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.6159775928127235
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	nmi	0.0659340899	1	20.5987595459	5443.12109375	134	cache_signature=ded5b04e006e05ec70357efb8336a244	nmi	1	0.0659340899	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.5597407298323785
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	CHAOS	0.1143034817	1	20.5987595459	5443.12109375	134	cache_signature=ded5b04e006e05ec70357efb8336a244	CHAOS	-1	-0.1143034817	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.29615153404317024
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	PAS	0.68025	1	20.5987595459	5443.12109375	134	cache_signature=ded5b04e006e05ec70357efb8336a244	PAS	-1	-0.68025	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.3229013254537151
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.9827361735	1	22.3631217154	5443.12109375	134	cache_signature=191703dcaa466b4cbe91b0cd3c42039d	bASW	1	0.9827361735	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.9084297083903559
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.540424211	1	22.3631217154	5443.12109375	134	cache_signature=191703dcaa466b4cbe91b0cd3c42039d	iLISI	1	0.540424211	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.8558643124280756
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW	0.4865000593	1	22.3631217154	5443.12109375	134	cache_signature=191703dcaa466b4cbe91b0cd3c42039d	dASW	1	0.4865000593	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.9005308298016296
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI	0.6332696902	1	22.3631217154	5443.12109375	134	cache_signature=191703dcaa466b4cbe91b0cd3c42039d	dLISI	1	0.6332696902	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.39184649336903876
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL	0.0811594203	1	22.3631217154	5443.12109375	134	cache_signature=191703dcaa466b4cbe91b0cd3c42039d	ILL	1	0.0811594203	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.3449275363439855
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC	0.6946548175	1	22.3631217154	5443.12109375	134	cache_signature=191703dcaa466b4cbe91b0cd3c42039d	GC	1	0.6946548175	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5785718468811887
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.1001168266	2	21.4284664886	5670.36328125	134	cache_signature=b9ea74b11ea49bb9fdc6254a34397419	silhouette	1	0.1001168266	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.24001453446972518
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	ari	0.0371152406	2	21.4284664886	5670.36328125	134	cache_signature=b9ea74b11ea49bb9fdc6254a34397419	ari	1	0.0371152406	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.428703465879398
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	nmi	0.0508247521	2	21.4284664886	5670.36328125	134	cache_signature=b9ea74b11ea49bb9fdc6254a34397419	nmi	1	0.0508247521	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.4181822269402217
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	CHAOS	0.1109161249	2	21.4284664886	5670.36328125	134	cache_signature=b9ea74b11ea49bb9fdc6254a34397419	CHAOS	-1	-0.1109161249	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.3533586763721757
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	PAS	0.6755	2	21.4284664886	5670.36328125	134	cache_signature=b9ea74b11ea49bb9fdc6254a34397419	PAS	-1	-0.6755	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.32814801175729563
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.9801575836	2	22.9689723486	5670.36328125	134	cache_signature=a5c7f8705095b72b733a17735a7b1d13	bASW	1	0.9801575836	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.8901554688752527
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.5323262653	2	22.9689723486	5670.36328125	134	cache_signature=a5c7f8705095b72b733a17735a7b1d13	iLISI	1	0.5323262653	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.8421529264374417
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW	0.4849608382	2	22.9689723486	5670.36328125	134	cache_signature=a5c7f8705095b72b733a17735a7b1d13	dASW	1	0.4849608382	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.8859098435019377
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI	0.6290179165	2	22.9689723486	5670.36328125	134	cache_signature=a5c7f8705095b72b733a17735a7b1d13	dLISI	1	0.6290179165	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.37358479323954474
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL	0.04	2	22.9689723486	5670.36328125	134	cache_signature=a5c7f8705095b72b733a17735a7b1d13	ILL	1	0.04	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.170000000034
STOmics0224	Visium	8	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC	0.7047797541	2	22.9689723486	5670.36328125	134	cache_signature=a5c7f8705095b72b733a17735a7b1d13	GC	1	0.7047797541	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5970516121299814
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.238937214	0	52.8036726369	4050.7109375	2000	cache_signature=ff36b335c7721c89410cc1095c0c9a54	silhouette	1	0.238937214	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.5419302094404115
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	clustering_eval	ari	0.0558826001	0	52.8036726369	4050.7109375	2000	cache_signature=ff36b335c7721c89410cc1095c0c9a54	ari	1	0.0558826001	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.6776152642242304
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	clustering_eval	nmi	0.101011478	0	52.8036726369	4050.7109375	2000	cache_signature=ff36b335c7721c89410cc1095c0c9a54	nmi	1	0.101011478	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.8883787290968569
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.0977792149	0	52.8036726369	4050.7109375	2000	cache_signature=ff36b335c7721c89410cc1095c0c9a54	CHAOS	-1	-0.0977792149	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.5752204773295874
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.5556666667	0	52.8036726369	4050.7109375	2000	cache_signature=ff36b335c7721c89410cc1095c0c9a54	PAS	-1	-0.5556666667	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.46051178197571846
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.961056053	0	54.6925433818	4050.7109375	2000	cache_signature=590a48c14c8a7b3ef28279ac206d5c6e	bASW	1	0.961056053	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.7547846038573277
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.415279276	0	54.6925433818	4050.7109375	2000	cache_signature=590a48c14c8a7b3ef28279ac206d5c6e	iLISI	1	0.415279276	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.6439697687837794
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	integration_eval	dASW	0.4557548985	0	54.6925433818	4050.7109375	2000	cache_signature=590a48c14c8a7b3ef28279ac206d5c6e	dASW	1	0.4557548985	0.3916968753	0.4969716542	0.1052747788999999	ok	0.1052747788999999	0.6084840440353567
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	integration_eval	dLISI	0.6875031742	0	54.6925433818	4050.7109375	2000	cache_signature=590a48c14c8a7b3ef28279ac206d5c6e	dLISI	1	0.6875031742	0.5420381727	0.7748628095	0.2328246367999999	ok	0.2328246367999999	0.6247835430962435
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	integration_eval	ILL	0.0447761194	0	54.6925433818	4050.7109375	2000	cache_signature=590a48c14c8a7b3ef28279ac206d5c6e	ILL	1	0.0447761194	0.0	0.2352941176	0.2352941176	ok	0.2352941176	0.1902985074880597
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	integration_eval	GC	0.6528899151	0	54.6925433818	4050.7109375	2000	cache_signature=590a48c14c8a7b3ef28279ac206d5c6e	GC	1	0.6528899151	0.3776592718666666	0.9255524114	0.5478931395333333	ok	0.5478931395333333	0.5023436567717575
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.1961037815	1	31.2985149706	5443.12109375	2000	cache_signature=9b011db853320bd86b745b64a033c0bb	silhouette	1	0.1961037815	-0.0102415066	0.4495570362	0.4597985428	ok	0.4597985428	0.44877325370244736
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	clustering_eval	ari	0.0601717649	1	31.2985149706	5443.12109375	2000	cache_signature=9b011db853320bd86b745b64a033c0bb	ari	1	0.0601717649	0.0047920156	0.0801896449	0.0753976292999999	ok	0.0753976292999999	0.7345025276544084
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	clustering_eval	nmi	0.1098005939	1	31.2985149706	5443.12109375	2000	cache_signature=9b011db853320bd86b745b64a033c0bb	nmi	1	0.1098005939	0.0061898033	0.1129254461	0.1067356427999999	ok	0.1067356427999999	0.9707234423476023
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.0986074501	1	31.2985149706	5443.12109375	2000	cache_signature=9b011db853320bd86b745b64a033c0bb	CHAOS	-1	-0.0986074501	-0.1318392451	-0.0726271142	0.0592121309	ok	0.0592121309	0.5612328841217232
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.4975833333	1	31.2985149706	5443.12109375	2000	cache_signature=9b011db853320bd86b745b64a033c0bb	PAS	-1	-0.4975833333	-0.9725833333	-0.06725	0.9053333333	ok	0.9053333333	0.5246686303580512
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.973445121	1	32.7308841674	5443.12109375	2000	cache_signature=f443f2fdece6948a5d1e9138f71a535c	bASW	1	0.973445121	0.8545520338	0.9956572162	0.1411051824	ok	0.1411051824	0.8425848376211024
STOmics0224	Visium	8	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.4365527726	1	32.7308841674	5443.12109375	2000	cache_signature=f443f2fdece6948a5d1e9138f71a535c	iLISI	1	0.4365527726	0.0349506773	0.62555076	0.5906000827	ok	0.5906000827	0.6799899069841427
