dataset	fs_method	n_features	integration_method	BatchMixingMean	BatchMixingSD	BatchMixingNSeeds	BiologicalConservationMean	BiologicalConservationSD	BiologicalConservationNSeeds	IntegrationMean	IntegrationSD	IntegrationNSeeds	LabelIndependentClusteringMean	LabelIndependentClusteringSD	LabelIndependentClusteringNSeeds	LabelAgreementMean	LabelAgreementSD	LabelAgreementNSeeds	ClusteringMean	ClusteringSD	ClusteringNSeeds	AlignmentMean	AlignmentSD	AlignmentNSeeds	CoreOverallMean	CoreOverallSD	CoreOverallNSeeds	AlignmentEligibleOverallMean	AlignmentEligibleOverallSD	AlignmentEligibleOverallNSeeds	MethodGroup	NFeatures	Dataset	Integrator	Method
DLPFC	nbumi	100	scvi	0.9449769049113	NA	1	0.6267650387082241	NA	1	0.7858709718097621	NA	1	0.3342409829160033	NA	1	0.312228826081689	NA	1	0.3232349044988462	NA	1	0.7528824375282102	NA	1	0.5545529381543042	NA	1	0.6206627712789395	NA	1	expression_driven	100	DLPFC	scVI	NBumi
DLPFC	nbumi	1000	cellcharter	0.59061617817351	NA	1	0.961494865134066	NA	1	0.7760555216537879	NA	1	0.6986552568118273	NA	1	0.8483051647590454	NA	1	0.7734802107854364	NA	1	0.9524727088885592	NA	1	0.7747678662196121	NA	1	0.8340028137759278	NA	1	expression_driven	1000	DLPFC	CellCharter	NBumi
DLPFC	nbumi	1000	scvi	0.8184320849814264	NA	1	0.7466258386806016	NA	1	0.7825289618310141	NA	1	0.4834943113402621	NA	1	0.6741283927828519	NA	1	0.578811352061557	NA	1	0.8153443481791947	NA	1	0.6806701569462855	NA	1	0.7255615540239219	NA	1	expression_driven	1000	DLPFC	scVI	NBumi
DLPFC	nbumi	10000	cellcharter	0.5493205780213652	NA	1	0.9573922345871728	NA	1	0.753356406304269	NA	1	0.7202178318433586	NA	1	0.6576643602519467	NA	1	0.6889410960476527	NA	1	0.9071383330818006	NA	1	0.7211487511759609	NA	1	0.7831452784779075	NA	1	expression_driven	10000	DLPFC	CellCharter	NBumi
DLPFC	nbumi	10000	scvi	0.577341003668302	NA	1	0.630082208003802	NA	1	0.603711605836052	NA	1	0.5053818104360729	NA	1	0.5254524612611676	NA	1	0.5154171358486203	NA	1	0.7374215605181726	NA	1	0.5595643708423361	NA	1	0.6188501007342816	NA	1	expression_driven	10000	DLPFC	scVI	NBumi
DLPFC	nbumi	200	cellcharter	0.6308961983836723	NA	1	0.9058782094636592	NA	1	0.7683872039236658	NA	1	0.6719646513812664	NA	1	0.7812943759449021	NA	1	0.7266295136630843	NA	1	0.9229322789184832	NA	1	0.7475083587933751	NA	1	0.8059829988350778	NA	1	expression_driven	200	DLPFC	CellCharter	NBumi
DLPFC	nbumi	200	scvi	0.9395991489860308	NA	1	0.666257120327442	NA	1	0.8029281346567365	NA	1	0.41237674713820766	NA	1	0.4519388982592034	NA	1	0.4321578226987055	NA	1	0.7872135774164964	NA	1	0.617542978677721	NA	1	0.6740998449239796	NA	1	expression_driven	200	DLPFC	scVI	NBumi
DLPFC	nbumi	2000	cellcharter	0.5764380952018068	0.00461647302336906	3	0.9654127168890068	0.01095055838986076	3	0.7709254060454068	0.0070593524270235	3	0.7063641968272801	0.00392930941656978	3	0.7932598511724201	0.17632263150251318	3	0.7498120239998501	0.09010851520377666	3	0.9380541998952318	0.01117214007407864	3	0.7603687150226285	0.04799458340856147	3	0.8195972099801629	0.03385881965688889	3	expression_driven	2000	DLPFC	CellCharter	NBumi
DLPFC	nbumi	2000	scvi	0.8518838857950825	0.02076708814844022	3	0.7423024175793085	0.00221590394648212	3	0.7970931516871955	0.00930782623517932	3	0.5041929104968407	0.02883659722832818	3	0.7081819500403999	0.04186858727319957	3	0.6061874302686202	0.03513610742571836	3	0.8233633062808771	0.00103800443609863	3	0.7016402909779078	0.02199291209100546	3	0.7422146294122309	0.01491452833737384	3	expression_driven	2000	DLPFC	scVI	NBumi
DLPFC	nbumi	500	cellcharter	0.606348461299448	NA	1	0.9361785370147904	NA	1	0.7712634991571192	NA	1	0.6869895623916777	NA	1	0.8276162750158758	NA	1	0.7573029187037768	NA	1	0.941251255453336	NA	1	0.764283208930448	NA	1	0.8232725577714106	NA	1	expression_driven	500	DLPFC	CellCharter	NBumi
DLPFC	nbumi	500	scvi	0.8518171973105859	NA	1	0.6872850812600911	NA	1	0.7695511392853385	NA	1	0.46172910690952446	NA	1	0.5965700289451613	NA	1	0.5291495679273429	NA	1	0.7994287827999037	NA	1	0.6493503536063407	NA	1	0.6993764966708618	NA	1	expression_driven	500	DLPFC	scVI	NBumi
DLPFC	nbumi	5000	cellcharter	0.5635255733642426	NA	1	0.9664037727509864	NA	1	0.7649646730576145	NA	1	0.7140038454126408	NA	1	0.6924640599305273	NA	1	0.7032339526715841	NA	1	0.9306575427419906	NA	1	0.7340993128645993	NA	1	0.7996187228237298	NA	1	expression_driven	5000	DLPFC	CellCharter	NBumi
DLPFC	nbumi	5000	scvi	0.8396967019885779	NA	1	0.7466512106747335	NA	1	0.7931739563316558	NA	1	0.5526070850899552	NA	1	0.7563969738233972	NA	1	0.6545020294566761	NA	1	0.8207489360299128	NA	1	0.723837992894166	NA	1	0.7561416406060816	NA	1	expression_driven	5000	DLPFC	scVI	NBumi
DLPFC	nnsvg	100	cellcharter	0.6371483984450738	NA	1	0.8974457242295937	NA	1	0.7672970613373338	NA	1	0.66890547593345	NA	1	0.7948734746923373	NA	1	0.7318894753128936	NA	1	0.9196132847545292	NA	1	0.7495932683251136	NA	1	0.8062666071349188	NA	1	spatially_informed	100	DLPFC	CellCharter	nnSVG
DLPFC	nnsvg	100	scvi	0.920049515973878	NA	1	0.7120955607693876	NA	1	0.8160725383716327	NA	1	0.42615612626674354	NA	1	0.6282217727756558	NA	1	0.5271889495211997	NA	1	0.7941877853871708	NA	1	0.6716307439464162	NA	1	0.7124830910933344	NA	1	spatially_informed	100	DLPFC	scVI	nnSVG
DLPFC	nnsvg	1000	cellcharter	0.5521628820035486	NA	1	0.9632635832126916	NA	1	0.75771323260812	NA	1	0.6977553858242916	NA	1	0.7031187235119463	NA	1	0.7004370546681189	NA	1	0.9195558580792704	NA	1	0.7290751436381194	NA	1	0.7925687151185031	NA	1	spatially_informed	1000	DLPFC	CellCharter	nnSVG
DLPFC	nnsvg	1000	scvi	0.8056647766809264	NA	1	0.7130964736740969	NA	1	0.7593806251775117	NA	1	0.49076377959345185	NA	1	0.6879910900305787	NA	1	0.5893774348120153	NA	1	0.7986279367038912	NA	1	0.6743790299947635	NA	1	0.7157953322311394	NA	1	spatially_informed	1000	DLPFC	scVI	nnSVG
DLPFC	nnsvg	10000	cellcharter	0.5358741844031102	NA	1	0.933983288954774	NA	1	0.7349287366789421	NA	1	0.7223486746639343	NA	1	0.6388271273267878	NA	1	0.680587900995361	NA	1	0.8810236196174432	NA	1	0.7077583188371516	NA	1	0.7655134190972488	NA	1	spatially_informed	10000	DLPFC	CellCharter	nnSVG
DLPFC	nnsvg	10000	scvi	0.47414424917521897	NA	1	0.33787681105566925	NA	1	0.4060105301154441	NA	1	0.5006239790882403	NA	1	0.393122880922696	NA	1	0.44687343000546814	NA	1	0.5598524784796055	NA	1	0.4264419800604561	NA	1	0.4709121462001726	NA	1	spatially_informed	10000	DLPFC	scVI	nnSVG
DLPFC	nnsvg	200	cellcharter	0.6081021089313079	NA	1	0.9323924225282804	NA	1	0.7702472657297941	NA	1	0.6809577181149482	NA	1	0.8607810393984046	NA	1	0.7708693787566764	NA	1	0.919676968908415	NA	1	0.7705583222432353	NA	1	0.8202645377982952	NA	1	spatially_informed	200	DLPFC	CellCharter	nnSVG
DLPFC	nnsvg	200	scvi	0.8893984794868259	NA	1	0.6877637577834915	NA	1	0.7885811186351588	NA	1	0.47139287540722896	NA	1	0.6240382477134636	NA	1	0.5477155615603463	NA	1	0.793867870421028	NA	1	0.6681483400977526	NA	1	0.7100548502055112	NA	1	spatially_informed	200	DLPFC	scVI	nnSVG
DLPFC	nnsvg	2000	cellcharter	0.547219783474144	0.00345690087803646	3	0.9607505270724342	0.00632701173193673	3	0.7539851552732891	0.00455723955452574	3	0.7053232358859338	0.01283679848563252	3	0.6569153092802317	0.05237583744549274	3	0.6811192725830827	0.03043759371377829	3	0.917565164806463	0.00685815220640223	3	0.7175522139281859	0.01612157883550796	3	0.7842231975542783	0.01063819554951753	3	spatially_informed	2000	DLPFC	CellCharter	nnSVG
DLPFC	nnsvg	2000	scvi	0.6864561436411921	0.07907887888914568	3	0.6887374557941951	0.06819756550952957	3	0.6875967997176936	0.07332746674498865	3	0.5007532338777834	0.03304943381529615	3	0.6764145090189068	0.14149706401315026	3	0.588583871448345	0.08556481843922516	3	0.7741724318388187	0.05265259017654091	3	0.6380903355830193	0.07944539142914002	3	0.6834510343349525	0.07043226456954098	3	spatially_informed	2000	DLPFC	scVI	nnSVG
DLPFC	nnsvg	500	cellcharter	0.5705529981138036	NA	1	0.9546010607311842	NA	1	0.7625770294224938	NA	1	0.6945465252009203	NA	1	0.7290069865814129	NA	1	0.7117767558911666	NA	1	0.9256508860281968	NA	1	0.7371768926568303	NA	1	0.8000015571139524	NA	1	spatially_informed	500	DLPFC	CellCharter	nnSVG
DLPFC	nnsvg	500	scvi	0.8181068397096499	NA	1	0.7130311139702854	NA	1	0.7655689768399676	NA	1	0.4756836823892261	NA	1	0.6875273604515079	NA	1	0.581605521420367	NA	1	0.8091984427096754	NA	1	0.6735872491301673	NA	1	0.7187909803233367	NA	1	spatially_informed	500	DLPFC	scVI	nnSVG
DLPFC	nnsvg	5000	cellcharter	0.5358741844031102	NA	1	0.933983288954774	NA	1	0.7349287366789421	NA	1	0.7223486746639343	NA	1	0.6388271273267878	NA	1	0.680587900995361	NA	1	0.8810236196174432	NA	1	0.7077583188371516	NA	1	0.7655134190972488	NA	1	spatially_informed	5000	DLPFC	CellCharter	nnSVG
DLPFC	nnsvg	5000	scvi	0.47414424917521897	NA	1	0.33787681105566925	NA	1	0.4060105301154441	NA	1	0.5006239790882403	NA	1	0.393122880922696	NA	1	0.44687343000546814	NA	1	0.5598524784796055	NA	1	0.4264419800604561	NA	1	0.4709121462001726	NA	1	spatially_informed	5000	DLPFC	scVI	nnSVG
DLPFC	osca	100	cellcharter	0.689447490596208	NA	1	0.8599034331585973	NA	1	0.7746754618774027	NA	1	0.6639906922076072	NA	1	0.6477446636874581	NA	1	0.6558676779475326	NA	1	0.8817726963260992	NA	1	0.7152715699124677	NA	1	0.7707719453836782	NA	1	expression_driven	100	DLPFC	CellCharter	OSCA
DLPFC	osca	100	scvi	0.9371680720572466	NA	1	0.6721284572493893	NA	1	0.804648264653318	NA	1	0.3878554871892516	NA	1	0.307666903330748	NA	1	0.3477611952599998	NA	1	0.7724938118238288	NA	1	0.5762047299566588	NA	1	0.6416344239123822	NA	1	expression_driven	100	DLPFC	scVI	OSCA
DLPFC	osca	1000	cellcharter	0.5693919854257048	NA	1	0.9188275741964862	NA	1	0.7441097798110955	NA	1	0.6973955805191695	NA	1	0.6888347470335471	NA	1	0.6931151637763583	NA	1	0.9048251365551988	NA	1	0.7186124717937269	NA	1	0.780683360047551	NA	1	expression_driven	1000	DLPFC	CellCharter	OSCA
DLPFC	osca	1000	scvi	0.7987029742200462	NA	1	0.7030995482724609	NA	1	0.7509012612462536	NA	1	0.48112462125042105	NA	1	0.6077247534872217	NA	1	0.5444246873688213	NA	1	0.7871761301908966	NA	1	0.6476629743075375	NA	1	0.6941673596019905	NA	1	expression_driven	1000	DLPFC	scVI	OSCA
DLPFC	osca	10000	cellcharter	0.5380433979308585	NA	1	0.9132678714328618	NA	1	0.7256556346818601	NA	1	0.7238217358642385	NA	1	0.5703196635376595	NA	1	0.647070699700949	NA	1	0.8612873793128388	NA	1	0.6863631671914046	NA	1	0.7446712378985493	NA	1	expression_driven	10000	DLPFC	CellCharter	OSCA
DLPFC	osca	10000	scvi	0.47864813711560583	NA	1	0.4414524563876705	NA	1	0.46005029675163817	NA	1	0.47056365996734745	NA	1	0.3869805435806279	NA	1	0.42877210177398767	NA	1	0.581091602087507	NA	1	0.4444111992628129	NA	1	0.48997133353771094	NA	1	expression_driven	10000	DLPFC	scVI	OSCA
DLPFC	osca	200	cellcharter	0.6292967949754956	NA	1	0.8900826646679842	NA	1	0.75968972982174	NA	1	0.6759226385444533	NA	1	0.7507443458412039	NA	1	0.7133334921928286	NA	1	0.8985621223296434	NA	1	0.7365116110072842	NA	1	0.7905284481147373	NA	1	expression_driven	200	DLPFC	CellCharter	OSCA
DLPFC	osca	200	scvi	0.8821932807307453	NA	1	0.6853432905475889	NA	1	0.7837682856391671	NA	1	0.46449869979843705	NA	1	0.59884144043477	NA	1	0.5316700701166035	NA	1	0.7904862325556119	NA	1	0.6577191778778853	NA	1	0.7019748627704608	NA	1	expression_driven	200	DLPFC	scVI	OSCA
DLPFC	osca	2000	cellcharter	0.5622053590716142	0.00412522979046178	3	0.931156208495062	0.00862294050847173	3	0.7466807837833381	0.00550767988887571	3	0.6981781371165617	0.00376809231247092	3	0.7022189713986094	0.05598337004186277	3	0.7001985542575856	0.02967186394516324	3	0.906084961666548	0.00547456423751618	3	0.7234396690204618	0.01363707372636841	3	0.7843214332358238	0.00726922762776074	3	expression_driven	2000	DLPFC	CellCharter	OSCA
DLPFC	osca	2000	scvi	0.8176657187954599	0.03263647152708836	3	0.7177709373609353	0.0123841573324253	3	0.7677183280781975	0.02222785571839232	3	0.5020304506587058	0.01105655942015552	3	0.6683947872481344	0.04282847509405544	3	0.58521261895342	0.02200532030082692	3	0.7872302684091482	0.00678401076128411	3	0.6764654735158088	0.0219635115903417	3	0.7133870718135887	0.0155776491230081	3	expression_driven	2000	DLPFC	scVI	OSCA
DLPFC	osca	500	cellcharter	0.5863160847011302	NA	1	0.9195091773233236	NA	1	0.7529126310122268	NA	1	0.7002304816613146	NA	1	0.6593953552475648	NA	1	0.6798129184544397	NA	1	0.905274008278156	NA	1	0.7163627747333332	NA	1	0.7793331859149407	NA	1	expression_driven	500	DLPFC	CellCharter	OSCA
DLPFC	osca	500	scvi	0.8374103510499551	NA	1	0.7091900856187463	NA	1	0.7733002183343507	NA	1	0.4722292960176062	NA	1	0.6463846705874396	NA	1	0.5593069833025229	NA	1	0.7852829913952187	NA	1	0.6663036008184369	NA	1	0.7059633976773642	NA	1	expression_driven	500	DLPFC	scVI	OSCA
DLPFC	osca	5000	cellcharter	0.5527137677024012	NA	1	0.931836741467952	NA	1	0.7422752545851766	NA	1	0.7176477085028661	NA	1	0.6832244472901265	NA	1	0.7004360778964963	NA	1	0.9009700096265169	NA	1	0.7213556662408365	NA	1	0.7812271140360633	NA	1	expression_driven	5000	DLPFC	CellCharter	OSCA
DLPFC	osca	5000	scvi	0.7182644685728731	NA	1	0.6835094873346093	NA	1	0.7008869779537412	NA	1	0.4462655807210895	NA	1	0.5895929872862486	NA	1	0.5179292840036691	NA	1	0.7749514865686415	NA	1	0.6094081309787052	NA	1	0.6645892495086839	NA	1	expression_driven	5000	DLPFC	scVI	OSCA
DLPFC	scPNMF	100	cellcharter	0.6305327911526082	NA	1	0.8380297463663254	NA	1	0.7342812687594669	NA	1	0.6649886703035558	NA	1	0.5220309431415902	NA	1	0.593509806722573	NA	1	0.8356956928351255	NA	1	0.66389553774102	NA	1	0.7211622561057217	NA	1	expression_driven	100	DLPFC	CellCharter	scPNMF
DLPFC	scPNMF	100	scvi	0.8951092236650046	NA	1	0.6739843515596688	NA	1	0.7845467876123366	NA	1	0.44704483702789233	NA	1	0.5513880164810698	NA	1	0.4992164267544811	NA	1	0.750710968933445	NA	1	0.6418816071834088	NA	1	0.6781580611000875	NA	1	expression_driven	100	DLPFC	scVI	scPNMF
DLPFC	scPNMF	1000	cellcharter	0.5472281444029817	NA	1	0.8778514403993009	NA	1	0.7125397924011413	NA	1	0.7130183082013559	NA	1	0.6387229258435911	NA	1	0.6758706170224735	NA	1	0.8846933949028928	NA	1	0.6942052047118075	NA	1	0.7577012681088359	NA	1	expression_driven	1000	DLPFC	CellCharter	scPNMF
DLPFC	scPNMF	1000	scvi	0.7499315828855915	NA	1	0.6888331560815146	NA	1	0.719382369483553	NA	1	0.4672405843350805	NA	1	0.6397492233589352	NA	1	0.5534949038470078	NA	1	0.7679255971566826	NA	1	0.6364386366652804	NA	1	0.6802676234957478	NA	1	expression_driven	1000	DLPFC	scVI	scPNMF
DLPFC	scPNMF	10000	cellcharter	0.509021501197967	NA	1	0.8463848588401314	NA	1	0.6777031800190492	NA	1	0.7194019692318223	NA	1	0.5479688654806281	NA	1	0.6336854173562252	NA	1	0.827520179975653	NA	1	0.6556942986876372	NA	1	0.7129695924503091	NA	1	expression_driven	10000	DLPFC	CellCharter	scPNMF
DLPFC	scPNMF	10000	scvi	0.5203583674581477	NA	1	0.4942132924863076	NA	1	0.5072858299722276	NA	1	0.46721677093471414	NA	1	0.4167002313313636	NA	1	0.44195850113303886	NA	1	0.675194546315154	NA	1	0.47462216555263326	NA	1	0.5414796258068068	NA	1	expression_driven	10000	DLPFC	scVI	scPNMF
DLPFC	scPNMF	200	cellcharter	0.6112351481684601	NA	1	0.8763210048493915	NA	1	0.7437780765089258	NA	1	0.6759701860430062	NA	1	0.6438180683847938	NA	1	0.6598941272139001	NA	1	0.8591617513486496	NA	1	0.701836101861413	NA	1	0.7542779850238253	NA	1	expression_driven	200	DLPFC	CellCharter	scPNMF
DLPFC	scPNMF	200	scvi	0.8764311051949703	NA	1	0.6805649321174942	NA	1	0.7784980186562322	NA	1	0.4576369706913628	NA	1	0.48642454950575176	NA	1	0.47203076009855727	NA	1	0.7554776893037967	NA	1	0.6252643893773948	NA	1	0.6686688226861954	NA	1	expression_driven	200	DLPFC	scVI	scPNMF
DLPFC	scPNMF	2000	cellcharter	0.5338140807986014	0.00208771153846951	3	0.8578558782181313	0.02481871701382669	3	0.6958349795083664	0.0134348572523924	3	0.7215796441352968	0.00935193771048598	3	0.63428050007992	0.04028998788107341	3	0.6779300721076084	0.02279588043961386	3	0.8851432076825811	0.01714672470751839	3	0.6868825258079875	0.00480988000565418	3	0.7529694197661853	0.00670127274576334	3	expression_driven	2000	DLPFC	CellCharter	scPNMF
DLPFC	scPNMF	2000	scvi	0.7395810832067745	0.03076441927496931	3	0.6783471967663429	0.0371194434298909	3	0.7089641399865587	0.03051366575289937	3	0.4560271074658014	0.00964712320549733	3	0.6298211475002679	0.08988337475044893	3	0.5429241274830346	0.04957881060995341	3	0.7534124212984222	0.02076986592699428	3	0.6259441337347967	0.03995642785407869	3	0.6684335629226719	0.03350050329880089	3	expression_driven	2000	DLPFC	scVI	scPNMF
DLPFC	scPNMF	500	cellcharter	0.5680710087749473	NA	1	0.8260443633813401	NA	1	0.6970576860781437	NA	1	0.7030320005595065	NA	1	0.6259332993879694	NA	1	0.664482649973738	NA	1	0.8660133152408755	NA	1	0.6807701680259408	NA	1	0.7425178837642523	NA	1	expression_driven	500	DLPFC	CellCharter	scPNMF
DLPFC	scPNMF	500	scvi	0.7992135122645374	NA	1	0.6907431466675247	NA	1	0.744978329466031	NA	1	0.46299831710086137	NA	1	0.6213729131501166	NA	1	0.5421856151254889	NA	1	0.7531595278857897	NA	1	0.64358197229576	NA	1	0.6801078241591032	NA	1	expression_driven	500	DLPFC	scVI	scPNMF
DLPFC	scPNMF	5000	cellcharter	0.5145640888811618	NA	1	0.8436336269404807	NA	1	0.6790988579108213	NA	1	0.7327258814856782	NA	1	0.5136250254838388	NA	1	0.6231754534847584	NA	1	0.8471230238542112	NA	1	0.6511371556977898	NA	1	0.716465778416597	NA	1	expression_driven	5000	DLPFC	CellCharter	scPNMF
DLPFC	scPNMF	5000	scvi	0.5550843078942155	NA	1	0.490189597421501	NA	1	0.5226369526578583	NA	1	0.4843858103061589	NA	1	0.3832245811277173	NA	1	0.4338051957169381	NA	1	0.6569379308044546	NA	1	0.4782210741873982	NA	1	0.537793359726417	NA	1	expression_driven	5000	DLPFC	scVI	scPNMF
DLPFC	scanpy_cell_ranger	100	cellcharter	0.7866961980957123	NA	1	0.6713555623058648	NA	1	0.7290258802007885	NA	1	0.5645678306900614	NA	1	0.33009785534737535	NA	1	0.4473328430187184	NA	1	0.7050456771571372	NA	1	0.5881793616097535	NA	1	0.627134800125548	NA	1	expression_driven	100	DLPFC	CellCharter	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	100	scvi	0.9782336268611372	NA	1	0.467201315878242	NA	1	0.7227174713696896	NA	1	0.1608311923964725	NA	1	0.1611778551077884	NA	1	0.16100452375213045	NA	1	0.606911132454267	NA	1	0.44186099756091	NA	1	0.49687770919202895	NA	1	expression_driven	100	DLPFC	scVI	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	1000	cellcharter	0.695734209488617	NA	1	0.8017050026415701	NA	1	0.7487196060650936	NA	1	0.6403572053207202	NA	1	0.5249610303850059	NA	1	0.5826591178528631	NA	1	0.8143063194771889	NA	1	0.6656893619589783	NA	1	0.7152283477983818	NA	1	expression_driven	1000	DLPFC	CellCharter	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	1000	scvi	0.9632788915096556	NA	1	0.5888389698718479	NA	1	0.7760589306907517	NA	1	0.2756686128888895	NA	1	0.2998197843218096	NA	1	0.28774419860534955	NA	1	0.7062460866715623	NA	1	0.5319015646480506	NA	1	0.5900164053225545	NA	1	expression_driven	1000	DLPFC	scVI	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	10000	cellcharter	0.5824213771347643	NA	1	0.9320256099353734	NA	1	0.7572234935350688	NA	1	0.7094395137077308	NA	1	0.7233361876196495	NA	1	0.7163878506636902	NA	1	0.9012416651166172	NA	1	0.7368056720993794	NA	1	0.7916176697717919	NA	1	expression_driven	10000	DLPFC	CellCharter	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	10000	scvi	0.8077881675038174	NA	1	0.6998415596490677	NA	1	0.7538148635764426	NA	1	0.49546663537141766	NA	1	0.6907393083986744	NA	1	0.593102971885046	NA	1	0.7694146310004377	NA	1	0.6734589177307443	NA	1	0.7054441554873088	NA	1	expression_driven	10000	DLPFC	scVI	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	200	cellcharter	0.7818743022504859	NA	1	0.7173059502139156	NA	1	0.7495901262322008	NA	1	0.6107064567789388	NA	1	0.4898130448787036	NA	1	0.5502597508288212	NA	1	0.7633100721249564	NA	1	0.649924938530511	NA	1	0.6877199830619928	NA	1	expression_driven	200	DLPFC	CellCharter	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	200	scvi	0.9816583626788324	NA	1	0.5038124634177893	NA	1	0.7427354130483108	NA	1	0.20391318810921016	NA	1	0.2006177854628383	NA	1	0.2022654867860242	NA	1	0.6364081139914145	NA	1	0.4725004499171675	NA	1	0.5271363379419165	NA	1	expression_driven	200	DLPFC	scVI	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	2000	cellcharter	0.6506506383508414	0.00802877481845629	3	0.8313601643158227	0.0089413877200697	3	0.7410054013333319	0.00199807774192415	3	0.6565935342692327	0.00398126169662709	3	0.5379264183662706	0.05522739757238493	3	0.5972599763177516	0.02865190492812607	3	0.8434622317417121	0.00659225101195778	3	0.6691326888255418	0.01420117123715674	3	0.7272425364642653	0.00740622132047229	3	expression_driven	2000	DLPFC	CellCharter	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	2000	scvi	0.9439210763666178	0.01003928385741247	3	0.6325063347915036	0.00515329247985198	3	0.7882137055790607	0.00697958395438334	3	0.33174666273416026	0.01890400490054972	3	0.369614743477406	0.0263253410864864	3	0.3506807031057832	0.02243119440018361	3	0.7353666434207701	0.00615087916819501	3	0.5694472043424219	0.01015647241165045	3	0.6247536840352047	0.00503393786807669	3	expression_driven	2000	DLPFC	scVI	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	500	cellcharter	0.7446627042151958	NA	1	0.7722264050278371	NA	1	0.7584445546215164	NA	1	0.6357873321739322	NA	1	0.49008686376924165	NA	1	0.562937097971587	NA	1	0.7848653766616116	NA	1	0.6606908262965516	NA	1	0.7020823430849049	NA	1	expression_driven	500	DLPFC	CellCharter	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	500	scvi	0.9782711118373068	NA	1	0.5353717210622564	NA	1	0.7568214164497816	NA	1	0.23778229889589345	NA	1	0.25809093359151414	NA	1	0.24793661624370375	NA	1	0.6583746953464303	NA	1	0.5023790163467428	NA	1	0.5543775760133053	NA	1	expression_driven	500	DLPFC	scVI	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	5000	cellcharter	0.6058922780041434	NA	1	0.8919304533421302	NA	1	0.7489113656731368	NA	1	0.6737313540491052	NA	1	0.7609968831895777	NA	1	0.7173641186193415	NA	1	0.8930244045426028	NA	1	0.7331377421462391	NA	1	0.7864332962783603	NA	1	expression_driven	5000	DLPFC	CellCharter	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger	5000	scvi	0.7755075364234195	NA	1	0.694636449772653	NA	1	0.7350719930980363	NA	1	0.4312148857951323	NA	1	0.49874558363498434	NA	1	0.46498023471505834	NA	1	0.7738000602001283	NA	1	0.6000261139065473	NA	1	0.6579507626710742	NA	1	expression_driven	5000	DLPFC	scVI	Scanpy Cell Ranger
DLPFC	scanpy_cell_ranger_batch	100	cellcharter	0.780207058475048	NA	1	0.6503313463070232	NA	1	0.7152692023910356	NA	1	0.5538093729075663	NA	1	0.38644963114804454	NA	1	0.4701295020278054	NA	1	0.6825235344433861	NA	1	0.5926993522094205	NA	1	0.622640746287409	NA	1	expression_driven	100	DLPFC	CellCharter	Scanpy Cell Ranger, batch
DLPFC	scanpy_cell_ranger_batch	100	scvi	0.9636862252674464	NA	1	0.4481861985913283	NA	1	0.7059362119293874	NA	1	0.17147001909949777	NA	1	0.12081155299397987	NA	1	0.14614078604673883	NA	1	0.5979179266395105	NA	1	0.4260384989880631	NA	1	0.4833316415385456	NA	1	expression_driven	100	DLPFC	scVI	Scanpy Cell Ranger, batch
DLPFC	scanpy_cell_ranger_batch	1000	cellcharter	0.7447079967227737	NA	1	0.7812254637917728	NA	1	0.7629667302572732	NA	1	0.6460230904314038	NA	1	0.5750143355348987	NA	1	0.6105187129831513	NA	1	0.8185822212249818	NA	1	0.6867427216202122	NA	1	0.7306892214884687	NA	1	expression_driven	1000	DLPFC	CellCharter	Scanpy Cell Ranger, batch
